Frequency_Hz,Re_Z_ohm,Im_Z_ohm,NegIm_Z_ohm
0.473307595,1976.8049915211682,-2900.823212933836,2900.823212933836
0.484092347,1936.3819557795769,-2909.0885553699345,2909.0885553699345
0.49512284,1918.2259812722193,-2868.3348053951418,2868.3348053951418
0.506404672,1857.349568958591,-2762.5693759386763,2762.5693759386763
0.517943572,1833.5925718015183,-2724.870900115301,2724.870900115301
0.529745396,1793.7876868529277,-2656.198389217491,2656.198389217491
0.541816135,1760.6505695173717,-2643.4809856609227,2643.4809856609227
0.554161918,1726.1479992032182,-2540.9988759568537,2540.9988759568537
0.56678901,1696.023071986005,-2536.6482795156016,2536.6482795156016
0.579703823,1687.231515589192,-2477.4736605077064,2477.4736605077064
0.592912911,1657.9999366585764,-2422.1732639721677,2422.1732639721677
0.606422981,1572.3311539737783,-2396.3788501668005,2396.3788501668005
0.620240891,1630.7694014727138,-2349.780998024666,2349.780998024666
0.634373654,1581.920368359893,-2302.8275799178878,2302.8275799178878
0.648828445,1564.0732697722083,-2225.946615399006,2225.946615399006
0.663612602,1557.0924011787974,-2211.0037975580394,2211.0037975580394
0.67873363,1521.2586619853378,-2149.425538021793,2149.425538021793
0.694199204,1485.60639788244,-2125.216389668108,2125.216389668108
0.710017176,1467.970651755154,-2074.747813176774,2074.747813176774
0.726195575,1420.0054408954647,-2042.9678971522117,2042.9678971522117
0.742742614,1439.1044431393816,-2011.6771510229507,2011.6771510229507
0.759666692,1404.7081895795911,-1937.038460142129,1937.038460142129
0.776976402,1406.746993447872,-1904.3050157185278,1904.3050157185278
0.794680529,1374.7002202326385,-1862.9637362691105,1862.9637362691105
0.812788061,1354.427105525428,-1830.9377819555834,1830.9377819555834
0.831308189,1353.6687973199591,-1797.0316433703838,1797.0316433703838
0.850250316,1321.0649789172737,-1751.776201881893,1751.776201881893
0.869624057,1320.7738025284368,-1703.774920380215,1703.774920380215
0.889439247,1314.7416788248327,-1696.5438769043947,1696.5438769043947
0.909705944,1313.8967256279288,-1653.2747582230245,1653.2747582230245
0.930434437,1271.6585486762192,-1618.4295462188352,1618.4295462188352
0.951635247,1249.8686615387408,-1591.3265143364636,1591.3265143364636
0.973319138,1267.094723231816,-1545.4438955000562,1545.4438955000562
0.995497116,1255.5161966453716,-1534.4873831465068,1534.4873831465068
1.01818044,1249.6820576542298,-1508.1391821802656,1508.1391821802656
1.04138062,1219.9251888503172,-1444.3533488219982,1444.3533488219982
1.06510945,1231.4522930642447,-1411.0435816914,1411.0435816914
1.08937895,1194.1537783588983,-1388.625961862323,1388.625961862323
1.11420146,1215.9017248910186,-1372.4433430749823,1372.4433430749823
1.13958957,1195.603372539627,-1331.305875362476,1331.305875362476
1.16555618,1174.2718463203016,-1316.6315162971816,1316.6315162971816
1.19211445,1168.219637137112,-1298.988684188295,1298.988684188295
1.21927789,1156.3280502217106,-1273.6877308091844,1273.6877308091844
1.24706026,1170.8065679308963,-1231.489244645993,1231.489244645993
1.27547568,1154.3245457597993,-1207.8050200259574,1207.8050200259574
1.30453858,1149.6289215084898,-1182.6022597710526,1182.6022597710526
1.3342637,1147.4631122630333,-1152.1992471821966,1152.1992471821966
1.36466613,1146.0259067227241,-1116.681927463931,1116.681927463931
1.39576131,1122.4352375427966,-1107.5672389657348,1107.5672389657348
1.42756503,1116.450108126596,-1071.684994560571,1071.684994560571
1.46009342,1128.4275653697741,-1060.6280500854675,1060.6280500854675
1.493363,1113.5082423504539,-1035.9677479446236,1035.9677479446236
1.52739066,1116.1423104053047,-1010.4243790871474,1010.4243790871474
1.56219367,1096.7778922132659,-984.7737984004085,984.7737984004085
1.5977897,1101.7845911815161,-954.0928634172228,954.0928634172228
1.63419682,1089.666918025594,-939.0496476275899,939.0496476275899
1.67143351,1090.1591985140485,-923.7374446046541,923.7374446046541
1.70951867,1095.3098844012761,-901.4599025459421,901.4599025459421
1.74847163,1065.8193486920004,-892.9347403088141,892.9347403088141
1.78831218,1068.0083510151221,-867.7611520796689,867.7611520796689
1.82906053,1088.5863459396542,-851.6295183924814,851.6295183924814
1.87073737,1047.2453928080051,-819.1106385407486,819.1106385407486
1.91336385,1071.43496631081,-798.0413707725679,798.0413707725679
1.95696162,1066.6650750041224,-792.1176271356476,792.1176271356476
2.0015528,1065.902449149308,-777.725462647401,777.725462647401
2.04716004,1052.3469443897204,-749.7453568965393,749.7453568965393
2.09380647,1046.9674881921997,-730.9452633070962,730.9452633070962
2.14151579,1056.7286498499625,-725.6450814887604,725.6450814887604
2.19031222,1045.854775746739,-713.4872531041001,713.4872531041001
2.24022051,1037.7225143808666,-691.1332557530685,691.1332557530685
2.29126601,1041.6294361527468,-664.2046998972319,664.2046998972319
2.34347463,1029.1971553822118,-673.7699856428981,673.7699856428981
2.39687287,1043.596906460778,-658.715291920783,658.715291920783
2.45148783,1036.6080562491181,-633.0959770256235,633.0959770256235
2.50734726,1036.4235008439605,-618.5681468993631,618.5681468993631
2.56447948,1027.1011661393172,-611.789347652727,611.789347652727
2.62291353,1044.8169989260693,-593.1286871059583,593.1286871059583
2.68267904,1033.9100647792077,-579.4679289185299,579.4679289185299
2.74380637,1034.7839475465971,-562.4032004413741,562.4032004413741
2.80632654,1034.5414102702368,-561.4296376241556,561.4296376241556
2.87027128,1017.1563022183432,-542.791530122927,542.791530122927
2.93567307,1024.3371951284362,-528.2471171556979,528.2471171556979
3.0025651,1028.3627365290113,-523.8865568343252,523.8865568343252
3.07098133,1011.9913440522421,-515.9468562717204,515.9468562717204
3.14095649,1026.1023501869765,-498.77979361641025,498.77979361641025
3.21252609,1025.9556396183198,-488.8063498014425,488.8063498014425
3.28572647,1019.1701336079997,-482.73918946934344,482.73918946934344
3.36059479,1009.5127810514435,-474.4597238699751,474.4597238699751
3.43716906,1016.0429496225646,-465.8888329025352,465.8888329025352
3.51548814,1015.5220579683521,-440.65562085277384,440.65562085277384
3.59559179,1007.7416945600663,-437.21686454033534,437.21686454033534
3.67752068,1013.8859617071286,-432.22896377317545,432.22896377317545
3.7613164,1007.4509324383316,-418.22714867542663,418.22714867542663
3.84702147,1001.000632820484,-387.80034849452704,387.80034849452704
3.93467942,998.7255017442371,-400.6551505779767,400.6551505779767
4.02433474,1004.0546296311547,-387.7948803697296,387.7948803697296
4.11603293,995.0852080093044,-384.3106726955626,384.3106726955626
4.20982055,997.7815283093089,-358.49576738710584,358.49576738710584
4.30574521,988.3580694267152,-363.76248000789997,363.76248000789997
4.40385561,1008.6090549509076,-352.8937004527836,352.8937004527836
4.50420154,1000.5418715805412,-344.02593896574126,344.02593896574126
4.60683394,997.6934638732654,-335.7997170383754,335.7997170383754
4.71180492,1012.3507409072088,-333.4706257161682,333.4706257161682
4.81916776,1003.6723572284172,-328.18641994696736,328.18641994696736
4.92897696,1015.5254612686056,-317.56524675761824,317.56524675761824
5.04128826,999.9443810124,-316.43287185112365,316.43287185112365
5.15615869,998.5062626392847,-300.2692168469351,300.2692168469351
5.27364654,998.1640832606323,-301.81978469726516,301.81978469726516
5.39381146,999.3867756573214,-302.34180165235176,302.34180165235176
5.51671445,987.5101693701075,-287.85166559679953,287.85166559679953
