Frequency_Hz,Re_Z_ohm,Im_Z_ohm,NegIm_Z_ohm
0.04999956,174.639370702056,-44.57994457948619,44.57994457948619
0.068819135,-996.6818507454747,2116.1390817142337,-2116.1390817142337
0.0947223002,-543.9975258592527,-537.5792447632236,537.5792447632236
0.130375282,318.31574436632144,149.51667449398082,-149.51667449398082
0.179447862,388.1506792103272,280.04609532242915,-280.04609532242915
0.246991106,415.6333535579322,-1232.8937064924612,1232.8937064924612
0.339957277,49.06916169591338,235.29110148952327,-235.29110148952327
0.467915431,141.01843290443853,-247.93497563215243,247.93497563215243
0.644036371,136.70280082949398,260.8227303257035,-260.8227303257035
0.886448318,-59.664323029337886,-76.58702966717384,76.58702966717384
1.22010287,40.71833509708504,29.724990166915287,-29.724990166915287
1.67934325,69.69830224897419,44.33433889241317,-44.33433889241317
2.31143934,-83.93289167342509,195.83010841123843,-195.83010841123843
3.18145311,78.7034505404513,34.07433420772089,-34.07433420772089
4.37893554,148.21329666992554,-11.092186424295289,11.092186424295289
6.02714416,41.331791912587676,-317.8028832152451,317.8028832152451
8.29572994,-3.9407516923669546,103.52269463876542,-103.52269463876542
11.4181996,77.13747449940851,-132.48225952468863,132.48225952468863
15.7159507,11.044134336109755,30.726733399643074,-30.726733399643074
21.631353,2.373220338720527,31.56281975597093,-31.56281975597093
29.773282,-32.386006028957716,-28.351805067130755,28.351805067130755
40.9797908,3.324562988120851,31.631103920001205,-31.631103920001205
56.4043714,14.013598994929023,-16.783873490897232,16.783873490897232
77.6346841,34.390442866159574,40.194954211087655,-40.194954211087655
106.855976,20.645391783532435,1.4074616116971383,-1.4074616116971383
147.076011,-20.05327640548633,65.59131164007111,-65.59131164007111
202.434658,-11.564718129490819,14.855534562953085,-14.855534562953085
278.630013,33.80859455915419,-4.9321405522271435,4.9321405522271435
383.504904,31.93456367601594,-0.6466297584757332,0.6466297584757332
527.85416,-113.00368852265919,-137.91613298199547,137.91613298199547
726.535726,57.8437691000175,19.35425440322443,-19.35425440322443
1000.0,40.25119078782201,118.78047546130007,-118.78047546130007
