Frequency_Hz,Re_Z_ohm,Im_Z_ohm,NegIm_Z_ohm
17.4055125,83705.30455186147,-447275.3392747536,447275.3392747536
17.882514,88835.9650499113,-431246.37379214185,431246.37379214185
18.3725878,91438.01257226765,-404754.1813933915,404754.1813933915
18.8760922,95897.81287298267,-426573.46420068864,426573.46420068864
19.3933953,68160.92270252107,-392973.76628900156,392973.76628900156
19.9248751,80437.40711829388,-389101.4850652172,389101.4850652172
20.4709202,70183.1801998023,-378674.55411636725,378674.55411636725
21.0319298,93155.2070493699,-370319.27848052344,370319.27848052344
21.608314,65504.707345965406,-367369.93771782663,367369.93771782663
22.2004942,72025.47343442247,-354967.7591521667,354967.7591521667
22.8089031,64637.90334439556,-335975.66139164654,335975.66139164654
23.4339856,75798.98529335686,-329897.23766683554,329897.23766683554
24.0761986,75841.81232286841,-337360.1925278009,337360.1925278009
24.7360116,56075.33237204819,-313853.1966884739,313853.1966884739
25.4139069,46330.34620503341,-317971.4800482489,317971.4800482489
26.11038,68410.54228260404,-296318.613443795,296318.613443795
26.8259401,56982.790433954426,-293424.4528176832,293424.4528176832
27.5611103,56673.85550508329,-303126.65863438003,303126.65863438003
28.316428,56791.10373972893,-279137.19284862257,279137.19284862257
29.0924453,51269.0687247511,-278521.75733896985,278521.75733896985
29.8897295,64779.77089631887,-270034.7814388075,270034.7814388075
30.7088635,45427.64508999082,-263546.46613419394,263546.46613419394
31.550446,52940.84807514973,-244654.3837238024,244654.3837238024
32.4150922,51602.21271977384,-254770.79459233157,254770.79459233157
33.3034342,48125.01581069801,-240623.60440015906,240623.60440015906
34.2161214,45101.13324879019,-246463.4915603651,246463.4915603651
35.153821,50842.2404662398,-234165.1616821904,234165.1616821904
36.1172184,38724.64037230916,-223958.70082073146,223958.70082073146
37.1070179,43560.48767942204,-221415.9369002269,221415.9369002269
38.123943,45219.13123284063,-226505.379065669,226505.379065669
39.1687372,46553.330130075556,-216047.79553293594,216047.79553293594
40.2421642,46832.08552915108,-213004.54040946573,213004.54040946573
41.3450087,43672.31751187447,-211443.11635569026,211443.11635569026
42.4780768,35146.89590278409,-207141.2759167224,207141.2759167224
43.6421969,33279.20674637415,-182399.71150511998,182399.71150511998
44.83822,42385.95598015109,-175336.43418639412,175336.43418639412
46.0670202,35648.87472772097,-187233.00114260986,187233.00114260986
47.329496,33109.19440127397,-170173.46263497285,170173.46263497285
48.6265702,40917.290129787376,-185177.67148255627,185177.67148255627
49.959191,33151.64150923809,-156503.38288026766,156503.38288026766
51.3283325,27957.344199738694,-166530.80399653112,166530.80399653112
52.7349956,40905.601593610234,-166412.39060669058,166412.39060669058
54.1802086,35102.58295222139,-150368.7445135069,150368.7445135069
55.6650279,26600.077062101333,-146370.7695805134,146370.7695805134
57.190539,23978.74027600661,-146109.61922331163,146109.61922331163
58.7578571,24651.730704783113,-146059.82736204626,146059.82736204626
60.3681278,25071.17785368108,-145297.82889057224,145297.82889057224
62.0225282,21247.253688689598,-139339.33174971488,139339.33174971488
63.7222679,21594.81067361779,-130868.89658632825,130868.89658632825
65.4685892,24767.53794530392,-125776.34140340103,125776.34140340103
67.2627689,30174.050392612313,-124629.39729985972,124629.39729985972
69.1061183,26893.185476089246,-129407.25429717159,129407.25429717159
70.9999852,23592.544449162244,-124740.6740504289,124740.6740504289
72.9457538,30124.347420623315,-115814.86800993547,115814.86800993547
74.9448466,25123.028437325607,-119943.38259174602,119943.38259174602
76.998725,22392.02264792502,-110554.04607398287,110554.04607398287
79.1088903,26638.539520032646,-111299.75144563039,111299.75144563039
81.276885,24482.17499940352,-110249.8169410058,110249.8169410058
83.5042941,22037.84378113937,-106323.26819108172,106323.26819108172
85.7927458,21358.423527354305,-98703.21567156064,98703.21567156064
88.143913,21608.63098888322,-100282.77411279852,100282.77411279852
90.5595144,24297.381553126474,-99596.31681151196,99596.31681151196
93.0413158,23516.268192915973,-90539.42248339148,90539.42248339148
95.5911314,16301.046029505731,-93304.62995451508,93304.62995451508
98.2108253,18325.85202282896,-92467.61125702322,92467.61125702322
100.902312,22714.54540295947,-92268.48027101747,92268.48027101747
103.66756,22320.684675207114,-87122.68202503354,87122.68202503354
106.50859,20375.658484658208,-83584.31020929202,83584.31020929202
109.427479,19492.87123645116,-81822.50907111022,81822.50907111022
112.426361,16968.736978153844,-83553.28357323415,83553.28357323415
115.507427,17828.18447535474,-80152.88990530235,80152.88990530235
118.672931,19098.05089712513,-76032.5276172827,76032.5276172827
121.925187,17289.56835849352,-74770.26260179238,74770.26260179238
125.26657,17449.48579614009,-76372.1908810285,76372.1908810285
128.699525,16722.93662872832,-70632.86265956693,70632.86265956693
132.226561,19970.637299836348,-70061.05482262449,70061.05482262449
135.850257,19358.73123950231,-66763.65024328191,66763.65024328191
139.57326,20119.910931587427,-66097.97876085909,66097.97876085909
143.398292,19160.710399115156,-65566.99772571499,65566.99772571499
147.328151,15832.723392223408,-62570.313624190414,62570.313624190414
151.365708,16823.591590385586,-63945.8043433084,63945.8043433084
155.513915,17183.601277762282,-60124.31378731087,60124.31378731087
159.775805,15910.954763285474,-57025.06010240948,57025.06010240948
164.154492,16737.986638416638,-57687.681879311975,57687.681879311975
168.653179,15876.414347682081,-58637.10619323206,58637.10619323206
173.275152,16925.48210416453,-53452.971186709365,53452.971186709365
178.023792,15300.254209259834,-53393.49686964309,53393.49686964309
182.902569,15800.58589939294,-52400.16388462589,52400.16388462589
187.915051,15809.019562423993,-50231.4984604022,50231.4984604022
193.0649,14099.327770845486,-49397.89365092244,49397.89365092244
198.355881,14622.660803304661,-49876.3156617321,49876.3156617321
203.791864,15085.428164917144,-47354.484319098316,47354.484319098316
209.37682,14003.509631788627,-45519.119454620435,45519.119454620435
215.114833,14987.980024127199,-44846.368191664595,44846.368191664595
221.010098,14060.27073979648,-45059.22192931173,45059.22192931173
227.066923,15532.34451889409,-42860.87618812149,42860.87618812149
233.289737,14835.651555719696,-42482.78179978132,42482.78179978132
239.683088,14340.95843140532,-41344.19304184607,41344.19304184607
246.251651,14186.72791940742,-40556.31334476912,40556.31334476912
253.000226,13833.302947460774,-38656.174178237954,38656.174178237954
259.933747,13503.243141676938,-38387.301249226795,38387.301249226795
267.057283,13718.817557065157,-38168.17477998611,38168.17477998611
274.37604,13363.824664857813,-36380.582305644784,36380.582305644784
281.89537,14043.579513070426,-36757.24818794329,36757.24818794329
289.620768,11718.5953238943,-35475.292782028286,35475.292782028286
297.557883,13248.461030105966,-33633.17771486909,33633.17771486909
305.712516,13065.103788574383,-33303.99068396086,33303.99068396086
314.090627,12619.405058321969,-32840.40577047937,32840.40577047937
322.698343,12762.881846765526,-31893.336403974467,31893.336403974467
331.541955,12465.60873642511,-30124.37939648603,30124.37939648603
