Frequency_Hz,Re_Z_ohm,Im_Z_ohm,NegIm_Z_ohm
126.404135,60202.358426647166,-132666.1214438128,132666.1214438128
128.124482,57928.892036846984,-127101.5947118507,127101.5947118507
129.868243,56095.87943538269,-130837.34399812346,130837.34399812346
131.635737,58374.76999814256,-132516.1525501573,132516.1525501573
133.427286,57641.055234943866,-131765.8741555441,131765.8741555441
135.243217,56410.409695016664,-124970.1000138719,124970.1000138719
137.083864,58426.048753137875,-119844.23520009886,119844.23520009886
138.949561,59951.930448101266,-118448.25821702293,118448.25821702293
140.84065,60490.77998086611,-123684.60921716942,123684.60921716942
142.757477,53610.41319436078,-119027.3463653499,119027.3463653499
144.700392,60286.68751189662,-120075.49837671987,120075.49837671987
146.669749,52242.51227723317,-118069.91559252993,118069.91559252993
148.665909,57603.842674897525,-112335.61345867987,112335.61345867987
150.689237,60291.518051054496,-112485.6294678633,112485.6294678633
152.740102,54328.30835572738,-117270.69710041997,117270.69710041997
154.818879,57786.77944940378,-114254.64767754724,114254.64767754724
156.925948,55867.02568238112,-109432.65076650053,109432.65076650053
159.061694,54930.83135593308,-110082.77000015996,110082.77000015996
161.226508,54315.560947372825,-109581.21517455064,109581.21517455064
163.420784,52007.11160100397,-110016.92537579776,110016.92537579776
165.644924,54647.88080157901,-102859.98857281958,102859.98857281958
167.899334,56328.91857933396,-103066.16358012597,103066.16358012597
170.184427,48628.774409608384,-103778.30951546566,103778.30951546566
172.50062,52310.03149526593,-105442.55908283206,105442.55908283206
174.848335,54007.005308829765,-99846.37675638156,99846.37675638156
177.228003,52899.7387841091,-99402.02993918024,99402.02993918024
179.640058,48094.531674335776,-100891.18783212449,100891.18783212449
182.084941,54423.10024134738,-100097.35442157563,100097.35442157563
184.563098,54545.262553725726,-101407.52196238066,101407.52196238066
187.074983,51510.895574434995,-96434.87386999528,96434.87386999528
189.621054,52499.159396311705,-93571.53420061721,93571.53420061721
192.201777,50851.037944955475,-94781.16761668363,94781.16761668363
194.817624,50537.28272836994,-92147.81094048887,92147.81094048887
197.469072,51002.273984478314,-94673.99459002366,94673.99459002366
200.156606,51686.12350940101,-95257.42372811372,95257.42372811372
202.880716,50170.294641374276,-89990.32904817033,89990.32904817033
205.641902,49421.22960228487,-88276.86509100425,88276.86509100425
208.440667,45644.4755879922,-88852.68518526413,88852.68518526413
211.277523,46903.65168087034,-88626.72355227554,88626.72355227554
214.152989,47080.35141825663,-88881.79482562406,88881.79482562406
217.067589,51295.736431676654,-84459.61801369578,84459.61801369578
220.021857,49643.99801080314,-84369.67486158044,84369.67486158044
223.016332,49831.21518280157,-85279.32132668578,85279.32132668578
226.051561,49803.23346859967,-84724.85254321773,84724.85254321773
229.128099,51456.854964799015,-78261.13761965545,78261.13761965545
232.246509,47802.79659689304,-82229.13331839818,82229.13331839818
235.407361,48871.19188897171,-77184.24141080273,77184.24141080273
238.611231,46076.91490416095,-83029.23689453631,83029.23689453631
241.858705,47967.76704048752,-81257.88699868316,81257.88699868316
245.150377,47323.360208619764,-82748.41520948104,82748.41520948104
248.486848,50155.419765436665,-77472.13097950701,77472.13097950701
251.868729,47983.25862539135,-77931.65772434293,77931.65772434293
255.296637,49453.70303923487,-77100.12066433333,77100.12066433333
258.771198,46734.30842189755,-75504.12964719695,75504.12964719695
262.293047,46894.98331274297,-74467.969746212,74467.969746212
265.862828,43528.77935682642,-72452.64716706809,72452.64716706809
269.481194,46029.59114949839,-71591.21965683412,71591.21965683412
273.148806,45566.6977503754,-74477.6691691116,74477.6691691116
276.866333,47218.1200060021,-74683.0220142484,74683.0220142484
280.634455,45552.677019304334,-70808.7027682198,70808.7027682198
284.453861,44575.1552076336,-72218.42810580814,72218.42810580814
288.325249,45099.99331747013,-69146.31219550243,69146.31219550243
292.249326,45367.10213142194,-70014.27348941912,70014.27348941912
296.22681,42504.713616550485,-69017.52943980457,69017.52943980457
300.258426,45030.91603048248,-66410.46927347234,66410.46927347234
304.344912,44758.61639570813,-70664.52404231875,70664.52404231875
308.487015,42687.27762795461,-65800.5068913081,65800.5068913081
312.685492,41035.215391622194,-65019.27691921836,65019.27691921836
316.941109,42170.29390680799,-67897.24152263813,67897.24152263813
321.254645,43805.46393623026,-64761.24964679726,64761.24964679726
325.626888,44178.141781818835,-61830.408414778125,61830.408414778125
330.058637,40387.35845105565,-62181.57399355233,62181.57399355233
334.550701,43056.227541416316,-62118.524463032656,62118.524463032656
339.103902,39934.78035602533,-63024.356240662106,63024.356240662106
343.719071,44284.57277714211,-59295.5998429482,59295.5998429482
348.397052,42581.62352724753,-60864.84766063567,60864.84766063567
353.1387,40584.71034882503,-59792.637012807565,59792.637012807565
357.944882,42346.2420646592,-59257.78994626294,59257.78994626294
362.816475,41284.13245006041,-59766.61450756996,59766.61450756996
367.75437,41368.077872756556,-58255.74763804522,58255.74763804522
372.759469,42332.205674292745,-56054.50638181606,56054.50638181606
377.832687,38917.20887159382,-56928.754752425,56928.754752425
382.974951,38384.33022581139,-60119.26214288604,60119.26214288604
388.187201,40499.56176309763,-59457.03293667328,59457.03293667328
393.470389,39117.68044721672,-55467.23253174227,55467.23253174227
398.82548,41796.08294085183,-56112.57122019072,56112.57122019072
404.253454,41460.85968004691,-57139.346518737315,57139.346518737315
409.755302,39063.75106618935,-53223.619545264424,53223.619545264424
415.33203,37717.52324028006,-54422.29996705254,54422.29996705254
420.984656,39274.65354022846,-53428.81825206494,53428.81825206494
426.714214,38219.841258230554,-51823.08671898576,51823.08671898576
432.521751,38178.855606997815,-50668.73242970396,50668.73242970396
438.408327,39049.7551922572,-50835.49688458747,50835.49688458747
444.37502,37702.95960455821,-52945.50941234304,52945.50941234304
450.422918,40142.1781756911,-53152.63609033365,53152.63609033365
456.553128,38679.05060872857,-50667.02957817894,50667.02957817894
462.766769,36171.57202387449,-50049.941412362,50049.941412362
469.064977,35369.13466444544,-51431.63589270407,51431.63589270407
475.448904,37833.53338709347,-49113.657119639625,49113.657119639625
481.919714,37302.26232642567,-48658.958134828405,48658.958134828405
488.478592,37844.487462450474,-49876.34457650618,49876.34457650618
495.126736,36717.87946432751,-48496.93839734238,48496.93839734238
501.86536,35855.819728299124,-47983.56694658891,47983.56694658891
508.695696,36873.47865270878,-47891.5616616739,47891.5616616739
515.618992,35884.415244623844,-47941.5160275265,47941.5160275265
522.636513,35298.620534985785,-45885.873413267815,45885.873413267815
529.749543,35833.39154576272,-46428.27116440068,46428.27116440068
536.95938,36642.68433227308,-46399.35080248767,46399.35080248767
544.267342,35904.0515170684,-45856.02842244421,45856.02842244421
551.674764,34646.21481800908,-44747.819847151186,44747.819847151186
559.183001,34539.481589997566,-45144.73217181515,45144.73217181515
566.793424,34345.63920162641,-44823.24848827556,44823.24848827556
574.507425,33364.21772756741,-43708.10889603979,43708.10889603979
582.326412,34055.45935455189,-42406.4413295937,42406.4413295937
590.251815,34266.82514836543,-41687.4388249152,41687.4388249152
598.285081,35851.71716622711,-43975.78316356515,43975.78316356515
606.42768,34626.61676062143,-42720.657774718,42720.657774718
614.681098,34370.842167058705,-41667.00612884527,41667.00612884527
623.046845,33727.788484576624,-41935.417871220016,41935.417871220016
631.526448,34074.62910965854,-42362.11988944631,42362.11988944631
640.121459,33687.60933630327,-42369.34070417496,42369.34070417496
648.833446,33928.66027192632,-40881.78490667503,40881.78490667503
