Frequency_Hz,Re_Z_ohm,Im_Z_ohm,NegIm_Z_ohm
10216.3875,-1913990.4421089771,-1729423.075467422,1729423.075467422
10435.013,12421820.551355818,-3954755.425887826,3954755.425887826
10658.3169,15445121.173955204,39985403.9269993,-39985403.9269993
10886.3995,175519.01188403871,-3941120.7223703195,3941120.7223703195
11119.3629,-2440335.8242869074,681354.0047451818,-681354.0047451818
11357.3116,7638679.285841502,-3791873.3277416155,3791873.3277416155
11600.3522,4962269.150961526,-6207234.44142833,6207234.44142833
11848.5939,-27709954.74090361,-10085598.718552561,10085598.718552561
12102.1477,-12399645.006072938,-24127099.771303102,24127099.771303102
12361.1275,1146723.6153973055,-10064664.001804754,10064664.001804754
12625.6493,-129427.7817114867,4164763.90307247,-4164763.90307247
12895.8318,7468765.797522002,-5683497.180257187,5683497.180257187
13171.796,-5731576.028970323,10788610.117967304,-10788610.117967304
13453.6657,6133815.559467029,2804396.0876193517,-2804396.0876193517
13741.5673,-4716251.144727964,3572051.309219335,-3572051.309219335
14035.6298,-10589241.400325209,8788236.003619047,-8788236.003619047
14335.9851,-23329243.876372427,14061995.162375888,-14061995.162375888
14642.7679,-3515726.955090666,-8632247.71748143,8632247.71748143
14956.1156,6467697.597075844,13707279.763272317,-13707279.763272317
15276.1689,-13282860.601807985,-9040585.235652601,9040585.235652601
15603.0711,-416184.0349762665,-52989107.55019062,52989107.55019062
15936.9689,-18397260.259377412,6772519.630070008,-6772519.630070008
16278.0119,-4880520.504621429,3139256.276212733,-3139256.276212733
16626.353,4308153.424071973,18139900.988981117,-18139900.988981117
16982.1485,-5522900.612790338,2046271.088063727,-2046271.088063727
17345.5578,-7056968.311137722,-573988.8584097271,573988.8584097271
17716.7439,5565742.537326374,-18002252.09024747,18002252.09024747
18095.8732,-5216116.687512896,8552082.297138713,-8552082.297138713
18483.1156,-6614596.225653838,7043829.547741945,-7043829.547741945
18878.6448,-2084367.1113868102,7009741.28998009,-7009741.28998009
19282.6382,-8579659.95227639,9268434.268853873,-9268434.268853873
19695.2768,-2557466.9081317475,-18915433.1983782,18915433.1983782
20116.7457,-6976363.880647755,-1203773.3871126375,1203773.3871126375
20547.2338,-13997256.361473255,16102001.506012127,-16102001.506012127
20986.9341,-19590047.394796666,4732093.413986515,-4732093.413986515
21436.0438,-14071101.169006124,-3849417.681918363,3849417.681918363
21894.7642,-5281364.933409032,4807357.5731478585,-4807357.5731478585
22363.3009,-7572370.147762888,-30736520.38994894,30736520.38994894
22841.8642,-8366585.17691977,-5584039.135151665,5584039.135151665
23330.6684,-12816123.837898917,-13686029.749344304,13686029.749344304
23829.9328,11888255.367670007,9824339.978183128,-9824339.978183128
24339.8812,-7579973.741168893,-523250.46394002385,523250.46394002385
24860.7422,-8584684.979469482,-955872.545153072,955872.545153072
25392.7494,-9728476.245579286,-850977.4008502818,850977.4008502818
25936.1413,11858684.638395172,-13267876.672486048,13267876.672486048
26491.1615,-9366342.875537891,12031597.204362571,-12031597.204362571
27058.0588,9002144.053704683,-5237269.77765748,5237269.77765748
27637.0875,-5119873.022958515,5121660.507782315,-5121660.507782315
28228.507,-12216783.138480017,9129348.77748472,-9129348.77748472
28832.5827,-5558000.945651482,39951911.80235341,-39951911.80235341
29449.5852,-30906116.11709485,-53617374.03884242,53617374.03884242
30079.7913,60547283.930228345,46999148.226005964,-46999148.226005964
30723.4835,30602210.748743404,18628389.466859236,-18628389.466859236
31380.9504,-10513699.29408317,5180221.019550633,-5180221.019550633
32052.4867,-12836177.969541775,22010557.882013433,-22010557.882013433
32738.3936,-14840337.425383994,-3189621.0913416543,3189621.0913416543
33438.9785,14757370.906667354,40655899.255690426,-40655899.255690426
34154.5556,-9110054.670932865,-1351755.2063353125,1351755.2063353125
34885.4456,7043354.549417771,7355013.890114158,-7355013.890114158
35631.9763,-18800965.935491614,1321286.6361254374,-1321286.6361254374
36394.4824,9532983.986847859,-12789479.184906852,12789479.184906852
37173.3058,-10977729.240269277,220366.7404359064,-220366.7404359064
37968.7956,-6060418.880560112,2940167.458826895,-2940167.458826895
38781.3084,-9629479.732870288,9881486.38861826,-9881486.38861826
39611.2086,-7189717.66517967,1465378.344810591,-1465378.344810591
40458.8683,-55986588.170855395,-4986820.697553606,4986820.697553606
41324.6674,-10901823.011098465,3004909.537451761,-3004909.537451761
42208.9942,-11658856.436584858,9498570.482022017,-9498570.482022017
43112.2451,-7928427.3639386585,22895932.148113534,-22895932.148113534
44034.8252,-22046472.674838357,9235805.682177415,-9235805.682177415
44977.1479,-8188671.480755545,4585876.373877368,-4585876.373877368
45939.636,-15834502.23491781,19708232.497060634,-19708232.497060634
46922.7207,-3450524.59864899,8661982.98572907,-8661982.98572907
47926.843,-6884010.571439065,10616665.856993347,-10616665.856993347
48952.453,-15945461.137312995,12431090.910678793,-12431090.910678793
50000.0105,-19721608.860256523,2708538.022345366,-2708538.022345366
