% Moku:Go Frequency Response Analyzer
% Channel 1, DC coupling, 10 Vpp range, amplitude 20 mVpp, offset 0.000 0 V, phase 0.000 deg
% Channel 2, DC coupling, 10 Vpp range, amplitude 20 mVpp, offset 0.000 0 V, phase 0.000 deg
% Logarithmic sweep from 100.0000 mHz to 10.00000 kHz with 512 pts, dynamic amplitude mode off, measuring fundamental, normalization off
% Averaging time 2.00 ms, 1 cycles; Settling time 100 us, 1 cycles
% Acquired 2025-09-04 T 17:32:22 -0400
% Frequency (Hz), Channel 1 Magnitude (dBVpp), Channel 1 Phase (deg), Channel 2 Magnitude (dBVpp), Channel 2 Phase (deg), Math (Ch 1 / Ch 2) Magnitude (dBVpp), Math (Ch 1 / Ch 2) Phase (deg)
6.60630244e+00, -3.4021e+01, 1.7962e+02, 5.7881e+00, -1.6655e+02, -3.9809e+01, -1.3835e+01
6.75683316e+00, -3.4061e+01, -1.7982e+02, 5.8048e+00, -1.6688e+02, -3.9866e+01, -1.2938e+01
6.91079387e+00, -3.3964e+01, 1.7962e+02, 5.8118e+00, -1.6712e+02, -3.9776e+01, -1.3260e+01
7.06826270e+00, -3.4099e+01, -1.7969e+02, 5.8299e+00, -1.6737e+02, -3.9929e+01, -1.2323e+01
7.22931962e+00, -3.3981e+01, -1.7965e+02, 5.8495e+00, -1.6761e+02, -3.9831e+01, -1.2042e+01
7.39404636e+00, -3.3914e+01, 1.7997e+02, 5.8523e+00, -1.6787e+02, -3.9766e+01, -1.2160e+01
7.56252656e+00, -3.4025e+01, 1.7982e+02, 5.8574e+00, -1.6821e+02, -3.9883e+01, -1.1970e+01
7.73484573e+00, -3.4013e+01, -1.7936e+02, 5.8749e+00, -1.6843e+02, -3.9888e+01, -1.0930e+01
7.91109135e+00, -3.3945e+01, 1.7921e+02, 5.8753e+00, -1.6869e+02, -3.9820e+01, -1.2105e+01
8.09135290e+00, -3.3966e+01, 1.7994e+02, 5.8977e+00, -1.6895e+02, -3.9864e+01, -1.1108e+01
8.27572187e+00, -3.3978e+01, -1.7910e+02, 5.8936e+00, -1.6916e+02, -3.9872e+01, -9.9370e+00
8.46429185e+00, -3.3986e+01, 1.7993e+02, 5.9149e+00, -1.6941e+02, -3.9901e+01, -1.0661e+01
8.65715858e+00, -3.3981e+01, -1.7999e+02, 5.9195e+00, -1.6964e+02, -3.9901e+01, -1.0356e+01
8.85441996e+00, -3.3931e+01, -1.7900e+02, 5.9297e+00, -1.6994e+02, -3.9861e+01, -9.0585e+00
9.05617612e+00, -3.3904e+01, -1.7993e+02, 5.9357e+00, -1.7009e+02, -3.9840e+01, -9.8352e+00
9.26252948e+00, -3.3981e+01, -1.7977e+02, 5.9438e+00, -1.7031e+02, -3.9925e+01, -9.4618e+00
9.47358480e+00, -3.4036e+01, -1.7942e+02, 5.9480e+00, -1.7060e+02, -3.9984e+01, -8.8182e+00
9.68944920e+00, -3.4069e+01, -1.7970e+02, 5.9579e+00, -1.7074e+02, -4.0027e+01, -8.9608e+00
9.91023227e+00, -3.3903e+01, -1.7976e+02, 5.9582e+00, -1.7094e+02, -3.9862e+01, -8.8198e+00
1.01360461e+01, -3.4075e+01, -1.7992e+02, 5.9618e+00, -1.7108e+02, -4.0037e+01, -8.8412e+00
1.03670053e+01, -3.3903e+01, -1.7983e+02, 5.9884e+00, -1.7129e+02, -3.9892e+01, -8.5480e+00
1.06032271e+01, -3.4046e+01, 1.7989e+02, 5.9843e+00, -1.7149e+02, -4.0030e+01, -8.6197e+00
1.08448315e+01, -3.4146e+01, 1.7986e+02, 5.9857e+00, -1.7168e+02, -4.0132e+01, -8.4595e+00
1.10919410e+01, -3.4005e+01, -1.7990e+02, 5.9822e+00, -1.7197e+02, -3.9987e+01, -7.9294e+00
1.13446811e+01, -3.3924e+01, 1.7989e+02, 5.9973e+00, -1.7206e+02, -3.9921e+01, -8.0570e+00
1.16031802e+01, -3.3944e+01, 1.7973e+02, 6.0184e+00, -1.7227e+02, -3.9962e+01, -7.9972e+00
1.18675694e+01, -3.4063e+01, -1.7996e+02, 5.9991e+00, -1.7242e+02, -4.0062e+01, -7.5425e+00
1.21379830e+01, -3.4025e+01, -1.7979e+02, 5.9990e+00, -1.7256e+02, -4.0024e+01, -7.2266e+00
1.24145582e+01, -3.3928e+01, 1.7938e+02, 6.0173e+00, -1.7273e+02, -3.9945e+01, -7.8964e+00
1.26974354e+01, -3.3911e+01, 1.7997e+02, 6.0189e+00, -1.7298e+02, -3.9929e+01, -7.0416e+00
1.29867582e+01, -3.3995e+01, -1.7938e+02, 6.0257e+00, -1.7309e+02, -4.0021e+01, -6.2879e+00
1.32826735e+01, -3.4080e+01, -1.7988e+02, 6.0180e+00, -1.7333e+02, -4.0098e+01, -6.5515e+00
1.35853315e+01, -3.3919e+01, 1.7968e+02, 6.0203e+00, -1.7336e+02, -3.9939e+01, -6.9628e+00
1.38948859e+01, -3.3914e+01, -1.7965e+02, 6.0315e+00, -1.7356e+02, -3.9945e+01, -6.0931e+00
1.42114937e+01, -3.4021e+01, -1.7948e+02, 6.0386e+00, -1.7375e+02, -4.0059e+01, -5.7290e+00
1.45353158e+01, -3.3877e+01, 1.7993e+02, 6.0395e+00, -1.7389e+02, -3.9916e+01, -6.1876e+00
1.48665164e+01, -3.3898e+01, 1.7985e+02, 6.0440e+00, -1.7400e+02, -3.9942e+01, -6.1499e+00
1.52052638e+01, -3.4012e+01, -1.7989e+02, 6.0474e+00, -1.7417e+02, -4.0060e+01, -5.7232e+00
1.55517298e+01, -3.4001e+01, -1.7955e+02, 6.0425e+00, -1.7428e+02, -4.0043e+01, -5.2762e+00
1.59060904e+01, -3.3963e+01, -1.7935e+02, 6.0507e+00, -1.7450e+02, -4.0014e+01, -4.8472e+00
1.62685254e+01, -3.3963e+01, 1.7979e+02, 6.0453e+00, -1.7451e+02, -4.0008e+01, -5.7006e+00
1.66392188e+01, -3.4106e+01, 1.7946e+02, 6.0445e+00, -1.7470e+02, -4.0151e+01, -5.8313e+00
1.70183588e+01, -3.4028e+01, 1.7988e+02, 6.0561e+00, -1.7483e+02, -4.0084e+01, -5.2859e+00
1.74061379e+01, -3.3982e+01, -1.7977e+02, 6.0646e+00, -1.7496e+02, -4.0047e+01, -4.8085e+00
1.78027528e+01, -3.4008e+01, 1.7990e+02, 6.0637e+00, -1.7500e+02, -4.0072e+01, -5.1056e+00
1.82084050e+01, -3.3883e+01, 1.7943e+02, 6.0679e+00, -1.7523e+02, -3.9950e+01, -5.3375e+00
1.86233004e+01, -3.3984e+01, 1.7947e+02, 6.0653e+00, -1.7531e+02, -4.0050e+01, -5.2184e+00
1.90476496e+01, -3.3918e+01, 1.7990e+02, 6.0730e+00, -1.7543e+02, -3.9991e+01, -4.6666e+00
1.94816679e+01, -3.4027e+01, -1.7966e+02, 6.0833e+00, -1.7558e+02, -4.0110e+01, -4.0778e+00
1.99255757e+01, -3.4010e+01, 1.7969e+02, 6.0801e+00, -1.7569e+02, -4.0090e+01, -4.6225e+00
2.03795984e+01, -3.3990e+01, 1.7919e+02, 6.0748e+00, -1.7583e+02, -4.0064e+01, -4.9767e+00
2.08439665e+01, -3.3956e+01, 1.7924e+02, 6.0677e+00, -1.7588e+02, -4.0024e+01, -4.8768e+00
2.13189156e+01, -3.4175e+01, 1.7965e+02, 6.0771e+00, -1.7601e+02, -4.0253e+01, -4.3399e+00
2.18046868e+01, -3.4000e+01, 1.7962e+02, 6.0701e+00, -1.7601e+02, -4.0070e+01, -4.3718e+00
2.23015268e+01, -3.4090e+01, 1.7959e+02, 6.0904e+00, -1.7620e+02, -4.0180e+01, -4.2074e+00
2.28096877e+01, -3.4009e+01, 1.7950e+02, 6.0779e+00, -1.7630e+02, -4.0087e+01, -4.1989e+00
2.33294276e+01, -3.3991e+01, -1.7995e+02, 6.0903e+00, -1.7630e+02, -4.0082e+01, -3.6514e+00
2.38610102e+01, -3.4014e+01, -1.7988e+02, 6.0867e+00, -1.7645e+02, -4.0101e+01, -3.4266e+00
2.44047054e+01, -3.4023e+01, 1.7982e+02, 6.0860e+00, -1.7642e+02, -4.0109e+01, -3.7594e+00
2.49607892e+01, -3.4069e+01, 1.7956e+02, 6.0858e+00, -1.7664e+02, -4.0154e+01, -3.8015e+00
2.55295439e+01, -3.3969e+01, 1.7913e+02, 6.0837e+00, -1.7675e+02, -4.0053e+01, -4.1175e+00
2.61112582e+01, -3.4029e+01, 1.7935e+02, 6.0896e+00, -1.7683e+02, -4.0118e+01, -3.8197e+00
2.67062274e+01, -3.4057e+01, -1.7978e+02, 6.1036e+00, -1.7689e+02, -4.0160e+01, -2.8931e+00
2.73147536e+01, -3.4034e+01, -1.7997e+02, 6.0945e+00, -1.7698e+02, -4.0129e+01, -2.9890e+00
2.79371455e+01, -3.4075e+01, 1.7973e+02, 6.0896e+00, -1.7707e+02, -4.0165e+01, -3.2026e+00
2.85737193e+01, -3.4102e+01, 1.7905e+02, 6.0968e+00, -1.7724e+02, -4.0199e+01, -3.7125e+00
2.92247979e+01, -3.3962e+01, 1.7978e+02, 6.0986e+00, -1.7718e+02, -4.0060e+01, -3.0377e+00
2.98907120e+01, -3.3993e+01, 1.7987e+02, 6.0914e+00, -1.7732e+02, -4.0085e+01, -2.8120e+00
3.05717996e+01, -3.3990e+01, 1.7955e+02, 6.0944e+00, -1.7747e+02, -4.0085e+01, -2.9803e+00
3.12684064e+01, -3.4078e+01, 1.7931e+02, 6.0994e+00, -1.7741e+02, -4.0177e+01, -3.2875e+00
3.19808860e+01, -3.3946e+01, 1.7928e+02, 6.0987e+00, -1.7757e+02, -4.0045e+01, -3.1473e+00
3.27096001e+01, -3.3937e+01, 1.7928e+02, 6.1037e+00, -1.7768e+02, -4.0041e+01, -3.0411e+00
3.34549186e+01, -3.4001e+01, 1.7922e+02, 6.0910e+00, -1.7767e+02, -4.0092e+01, -3.1106e+00
3.42172199e+01, -3.3972e+01, 1.7942e+02, 6.1012e+00, -1.7766e+02, -4.0073e+01, -2.9249e+00
3.49968910e+01, -3.3924e+01, -1.7929e+02, 6.1083e+00, -1.7777e+02, -4.0032e+01, -1.5190e+00
3.57943275e+01, -3.4041e+01, 1.7926e+02, 6.1074e+00, -1.7794e+02, -4.0149e+01, -2.8072e+00
3.66099344e+01, -3.3988e+01, 1.7938e+02, 6.0957e+00, -1.7789e+02, -4.0084e+01, -2.7311e+00
3.74441257e+01, -3.4117e+01, -1.7975e+02, 6.1070e+00, -1.7809e+02, -4.0224e+01, -1.6547e+00
3.82973248e+01, -3.3984e+01, 1.7849e+02, 6.0980e+00, -1.7819e+02, -4.0082e+01, -3.3245e+00
3.91699648e+01, -3.3931e+01, -1.7990e+02, 6.1067e+00, -1.7824e+02, -4.0038e+01, -1.6640e+00
4.00624887e+01, -3.3962e+01, 1.7998e+02, 6.1077e+00, -1.7830e+02, -4.0070e+01, -1.7170e+00
4.09753496e+01, -3.3918e+01, 1.7941e+02, 6.0922e+00, -1.7844e+02, -4.0010e+01, -2.1426e+00
4.19090109e+01, -3.4041e+01, 1.8000e+02, 6.0926e+00, -1.7837e+02, -4.0134e+01, -1.6345e+00
4.28639466e+01, -3.4027e+01, 1.7998e+02, 6.0939e+00, -1.7835e+02, -4.0121e+01, -1.6739e+00
4.38406413e+01, -3.3835e+01, 1.7957e+02, 6.1216e+00, -1.7845e+02, -3.9957e+01, -1.9712e+00
4.48395909e+01, -3.3878e+01, 1.7974e+02, 6.1141e+00, -1.7854e+02, -3.9992e+01, -1.7189e+00
4.58613025e+01, -3.3991e+01, -1.7994e+02, 6.0870e+00, -1.7857e+02, -4.0078e+01, -1.3710e+00
4.69062948e+01, -3.4086e+01, 1.7945e+02, 6.1258e+00, -1.7868e+02, -4.0211e+01, -1.8704e+00
4.79750982e+01, -3.4218e+01, 1.7962e+02, 6.0788e+00, -1.7887e+02, -4.0297e+01, -1.5126e+00
4.90682552e+01, -3.4004e+01, 1.7930e+02, 6.1214e+00, -1.7895e+02, -4.0125e+01, -1.7469e+00
5.01863209e+01, -3.4111e+01, -1.7967e+02, 6.0885e+00, -1.7874e+02, -4.0199e+01, -9.2151e-01
5.13298627e+01, -3.4051e+01, 1.7987e+02, 6.1083e+00, -1.7911e+02, -4.0159e+01, -1.0244e+00
5.24994611e+01, -3.3950e+01, 1.7897e+02, 6.1220e+00, -1.7915e+02, -4.0072e+01, -1.8783e+00
5.36957100e+01, -3.3959e+01, 1.7996e+02, 6.0989e+00, -1.7896e+02, -4.0058e+01, -1.0732e+00
5.49192165e+01, -3.3975e+01, 1.7875e+02, 6.0810e+00, -1.7905e+02, -4.0056e+01, -2.1936e+00
5.61706017e+01, -3.4086e+01, 1.7939e+02, 6.0969e+00, -1.7937e+02, -4.0183e+01, -1.2337e+00
5.74505009e+01, -3.4207e+01, 1.7913e+02, 6.1023e+00, -1.7931e+02, -4.0309e+01, -1.5583e+00
5.87595637e+01, -3.3911e+01, 1.7895e+02, 6.1121e+00, -1.7948e+02, -4.0023e+01, -1.5736e+00
6.00984548e+01, -3.4029e+01, 1.7969e+02, 6.1166e+00, -1.7939e+02, -4.0145e+01, -9.2039e-01
6.14678538e+01, -3.4020e+01, 1.7977e+02, 6.0988e+00, -1.7954e+02, -4.0119e+01, -6.9395e-01
6.28684558e+01, -3.3963e+01, 1.7858e+02, 6.1001e+00, -1.7950e+02, -4.0064e+01, -1.9237e+00
6.43009718e+01, -3.4060e+01, 1.7931e+02, 6.0960e+00, -1.7943e+02, -4.0156e+01, -1.2575e+00
6.57661290e+01, -3.3919e+01, 1.7834e+02, 6.0905e+00, -1.7946e+02, -4.0009e+01, -2.1972e+00
6.72646711e+01, -3.3961e+01, 1.7983e+02, 6.0930e+00, -1.7941e+02, -4.0054e+01, -7.6210e-01
6.87973590e+01, -3.4162e+01, 1.7983e+02, 6.1448e+00, -1.7960e+02, -4.0307e+01, -5.6565e-01
7.03649705e+01, -3.3772e+01, 1.7981e+02, 6.0912e+00, -1.7979e+02, -3.9863e+01, -3.9877e-01
7.19683015e+01, -3.3963e+01, 1.7961e+02, 6.1027e+00, -1.7967e+02, -4.0066e+01, -7.1086e-01
7.36081659e+01, -3.4147e+01, 1.7909e+02, 6.1546e+00, -1.7937e+02, -4.0302e+01, -1.5397e+00
7.52853962e+01, -3.3843e+01, -1.7955e+02, 6.0928e+00, -1.7983e+02, -3.9936e+01, 2.8676e-01
7.70008437e+01, -3.4022e+01, 1.7925e+02, 6.0917e+00, -1.7984e+02, -4.0114e+01, -9.1496e-01
7.87553792e+01, -3.4023e+01, 1.7998e+02, 6.0833e+00, 1.7998e+02, -4.0106e+01, -8.2453e-03
8.05498935e+01, -3.4065e+01, 1.7845e+02, 6.0862e+00, 1.7997e+02, -4.0151e+01, -1.5184e+00
8.23852974e+01, -3.3678e+01, 1.7885e+02, 6.0743e+00, 1.7984e+02, -3.9752e+01, -9.8813e-01
8.42625227e+01, -3.3967e+01, 1.7992e+02, 6.1350e+00, -1.7986e+02, -4.0102e+01, -2.1811e-01
8.61825223e+01, -3.4027e+01, 1.7892e+02, 6.1184e+00, -1.7990e+02, -4.0145e+01, -1.1730e+00
8.81462709e+01, -3.4054e+01, 1.7812e+02, 6.1320e+00, 1.7932e+02, -4.0186e+01, -1.2030e+00
9.01547654e+01, -3.3952e+01, 1.7927e+02, 6.0678e+00, 1.7971e+02, -4.0019e+01, -4.4309e-01
9.22090252e+01, -3.4045e+01, 1.7940e+02, 6.0991e+00, 1.7982e+02, -4.0144e+01, -4.1644e-01
9.43100932e+01, -3.4015e+01, -1.7967e+02, 6.1114e+00, 1.7915e+02, -4.0126e+01, 1.1829e+00
9.64590361e+01, -3.4030e+01, 1.7926e+02, 6.1469e+00, 1.7982e+02, -4.0177e+01, -5.6052e-01
9.86569445e+01, -3.3974e+01, -1.7953e+02, 6.0993e+00, 1.7906e+02, -4.0074e+01, 1.4143e+00
1.00904934e+02, -3.3961e+01, 1.7957e+02, 6.1197e+00, 1.7964e+02, -4.0080e+01, -6.5160e-02
1.03204147e+02, -3.4006e+01, 1.7832e+02, 6.0550e+00, 1.7929e+02, -4.0061e+01, -9.7011e-01
1.05555749e+02, -3.3964e+01, 1.7886e+02, 6.0979e+00, 1.7908e+02, -4.0062e+01, -2.2792e-01
1.07960934e+02, -3.4154e+01, 1.7928e+02, 6.1394e+00, 1.7915e+02, -4.0294e+01, 1.3117e-01
1.10420924e+02, -3.4072e+01, 1.7963e+02, 6.1574e+00, 1.7939e+02, -4.0229e+01, 2.3582e-01
1.12936967e+02, -3.3910e+01, 1.7906e+02, 6.1401e+00, 1.7947e+02, -4.0051e+01, -4.0652e-01
1.15510341e+02, -3.3972e+01, 1.7829e+02, 6.1011e+00, 1.7949e+02, -4.0073e+01, -1.1954e+00
1.18142351e+02, -3.4234e+01, 1.7869e+02, 6.1019e+00, 1.7958e+02, -4.0336e+01, -8.9700e-01
1.20834334e+02, -3.3781e+01, 1.7872e+02, 6.0968e+00, 1.7937e+02, -3.9878e+01, -6.5004e-01
1.23587656e+02, -3.4020e+01, 1.7815e+02, 6.1069e+00, 1.7933e+02, -4.0127e+01, -1.1783e+00
1.26403715e+02, -3.3970e+01, 1.7896e+02, 6.1530e+00, 1.7917e+02, -4.0123e+01, -2.0282e-01
1.29283941e+02, -3.3936e+01, 1.7758e+02, 6.1456e+00, 1.7871e+02, -4.0082e+01, -1.1277e+00
1.32229795e+02, -3.4192e+01, 1.7914e+02, 6.1468e+00, 1.7839e+02, -4.0339e+01, 7.5071e-01
1.35242774e+02, -3.4093e+01, 1.7867e+02, 6.1397e+00, 1.7908e+02, -4.0232e+01, -4.0460e-01
1.38324405e+02, -3.3920e+01, 1.7805e+02, 6.0807e+00, 1.7816e+02, -4.0001e+01, -1.1893e-01
1.41476255e+02, -3.4254e+01, 1.7856e+02, 6.0859e+00, 1.7906e+02, -4.0339e+01, -4.9938e-01
1.44699923e+02, -3.3959e+01, 1.7816e+02, 6.1431e+00, 1.7801e+02, -4.0102e+01, 1.4804e-01
1.47997044e+02, -3.3917e+01, 1.7916e+02, 6.0473e+00, 1.7870e+02, -3.9965e+01, 4.6225e-01
1.51369294e+02, -3.4284e+01, 1.7928e+02, 6.1759e+00, 1.7812e+02, -4.0460e+01, 1.1623e+00
1.54818384e+02, -3.3957e+01, 1.7817e+02, 6.1427e+00, 1.7845e+02, -4.0099e+01, -2.8339e-01
1.58346064e+02, -3.3984e+01, 1.7890e+02, 6.0965e+00, 1.7897e+02, -4.0080e+01, -7.0698e-02
1.61954126e+02, -3.3910e+01, 1.7942e+02, 6.0578e+00, 1.7779e+02, -3.9968e+01, 1.6353e+00
1.65644400e+02, -3.4118e+01, 1.7908e+02, 6.1698e+00, 1.7783e+02, -4.0287e+01, 1.2475e+00
1.69418762e+02, -3.4216e+01, 1.7833e+02, 6.1469e+00, 1.7750e+02, -4.0363e+01, 8.3548e-01
1.73279125e+02, -3.4064e+01, 1.7899e+02, 6.1580e+00, 1.7752e+02, -4.0222e+01, 1.4725e+00
1.77227450e+02, -3.3972e+01, 1.7804e+02, 6.1489e+00, 1.7852e+02, -4.0121e+01, -4.7672e-01
1.81265742e+02, -3.3889e+01, 1.7729e+02, 6.1771e+00, 1.7802e+02, -4.0066e+01, -7.3078e-01
1.85396050e+02, -3.3991e+01, 1.7724e+02, 6.1392e+00, 1.7712e+02, -4.0130e+01, 1.1855e-01
1.89620470e+02, -3.4089e+01, 1.7756e+02, 6.1837e+00, 1.7778e+02, -4.0273e+01, -2.1908e-01
1.93941149e+02, -3.3795e+01, 1.7775e+02, 6.0853e+00, 1.7674e+02, -3.9881e+01, 1.0038e+00
1.98360277e+02, -3.4101e+01, 1.7768e+02, 6.0543e+00, 1.7729e+02, -4.0156e+01, 3.8982e-01
2.02880100e+02, -3.3960e+01, 1.7778e+02, 6.1153e+00, 1.7744e+02, -4.0075e+01, 3.3745e-01
2.07502911e+02, -3.4138e+01, 1.7795e+02, 6.2076e+00, 1.7712e+02, -4.0345e+01, 8.2850e-01
2.12231057e+02, -3.4039e+01, 1.7623e+02, 6.1732e+00, 1.7685e+02, -4.0212e+01, -6.1889e-01
2.17066938e+02, -3.3962e+01, 1.7837e+02, 5.9769e+00, 1.7764e+02, -3.9939e+01, 7.3656e-01
2.22013009e+02, -3.4051e+01, 1.7881e+02, 6.0934e+00, 1.7799e+02, -4.0145e+01, 8.1718e-01
2.27071781e+02, -3.3950e+01, 1.7737e+02, 6.0756e+00, 1.7598e+02, -4.0025e+01, 1.3935e+00
2.32245822e+02, -3.3983e+01, 1.7851e+02, 5.9907e+00, 1.7693e+02, -3.9974e+01, 1.5856e+00
2.37537758e+02, -3.3864e+01, 1.7657e+02, 6.1671e+00, 1.7622e+02, -4.0032e+01, 3.5071e-01
2.42950276e+02, -3.4016e+01, 1.7800e+02, 5.9934e+00, 1.7668e+02, -4.0009e+01, 1.3224e+00
2.48486123e+02, -3.4105e+01, 1.7648e+02, 6.1589e+00, 1.7583e+02, -4.0264e+01, 6.5338e-01
2.54148110e+02, -3.3790e+01, 1.7814e+02, 6.0392e+00, 1.7729e+02, -3.9830e+01, 8.5782e-01
2.59939110e+02, -3.3968e+01, 1.7633e+02, 5.8996e+00, 1.7583e+02, -3.9868e+01, 5.0651e-01
2.65862063e+02, -3.4027e+01, 1.7635e+02, 6.2233e+00, 1.7618e+02, -4.0250e+01, 1.6833e-01
2.71919977e+02, -3.4029e+01, 1.7788e+02, 6.2274e+00, 1.7662e+02, -4.0256e+01, 1.2583e+00
2.78115925e+02, -3.3989e+01, 1.7904e+02, 6.0790e+00, 1.7643e+02, -4.0068e+01, 2.6087e+00
2.84453054e+02, -3.4001e+01, 1.7725e+02, 6.0926e+00, 1.7615e+02, -4.0094e+01, 1.1003e+00
2.90934580e+02, -3.3948e+01, 1.7719e+02, 6.1254e+00, 1.7590e+02, -4.0073e+01, 1.2926e+00
2.97563794e+02, -3.4106e+01, 1.7760e+02, 5.9737e+00, 1.7536e+02, -4.0080e+01, 2.2397e+00
3.04344061e+02, -3.4065e+01, 1.7791e+02, 5.8430e+00, 1.7641e+02, -3.9908e+01, 1.5001e+00
3.11278822e+02, -3.3943e+01, 1.7641e+02, 6.0477e+00, 1.7551e+02, -3.9991e+01, 8.9992e-01
3.18371599e+02, -3.4097e+01, 1.7749e+02, 6.0689e+00, 1.7557e+02, -4.0166e+01, 1.9211e+00
3.25625990e+02, -3.3958e+01, 1.7709e+02, 6.1264e+00, 1.7590e+02, -4.0084e+01, 1.1873e+00
3.33045680e+02, -3.4038e+01, 1.7711e+02, 6.2227e+00, 1.7583e+02, -4.0261e+01, 1.2773e+00
3.40634434e+02, -3.4008e+01, 1.7701e+02, 6.1210e+00, 1.7509e+02, -4.0129e+01, 1.9280e+00
3.48396106e+02, -3.3996e+01, 1.7742e+02, 6.0762e+00, 1.7521e+02, -4.0072e+01, 2.2121e+00
3.56334634e+02, -3.3670e+01, 1.7614e+02, 6.0716e+00, 1.7585e+02, -3.9742e+01, 2.8372e-01
3.64454048e+02, -3.3967e+01, 1.7692e+02, 6.1043e+00, 1.7468e+02, -4.0072e+01, 2.2400e+00
3.72758471e+02, -3.4048e+01, 1.7659e+02, 6.0550e+00, 1.7483e+02, -4.0103e+01, 1.7644e+00
3.81252118e+02, -3.3895e+01, 1.7506e+02, 6.2204e+00, 1.7523e+02, -4.0116e+01, -1.6683e-01
3.89939301e+02, -3.3920e+01, 1.7638e+02, 6.0848e+00, 1.7461e+02, -4.0005e+01, 1.7668e+00
3.98824429e+02, -3.3741e+01, 1.7788e+02, 6.0668e+00, 1.7461e+02, -3.9807e+01, 3.2623e+00
4.07912013e+02, -3.4107e+01, 1.7603e+02, 6.0014e+00, 1.7414e+02, -4.0109e+01, 1.8933e+00
4.17206666e+02, -3.4030e+01, 1.7597e+02, 6.0642e+00, 1.7401e+02, -4.0094e+01, 1.9563e+00
4.26713107e+02, -3.3968e+01, 1.7795e+02, 5.7892e+00, 1.7525e+02, -3.9757e+01, 2.6987e+00
4.36436160e+02, -3.3995e+01, 1.7595e+02, 6.0799e+00, 1.7375e+02, -4.0075e+01, 2.2021e+00
4.46380762e+02, -3.3919e+01, 1.7652e+02, 6.0077e+00, 1.7462e+02, -3.9926e+01, 1.8935e+00
4.56551961e+02, -3.4047e+01, 1.7668e+02, 6.0762e+00, 1.7344e+02, -4.0123e+01, 3.2431e+00
4.66954920e+02, -3.4136e+01, 1.7451e+02, 6.1717e+00, 1.7274e+02, -4.0308e+01, 1.7753e+00
4.77594921e+02, -3.4014e+01, 1.7547e+02, 6.0315e+00, 1.7326e+02, -4.0045e+01, 2.2114e+00
4.88477363e+02, -3.4054e+01, 1.7634e+02, 5.8835e+00, 1.7304e+02, -3.9937e+01, 3.3073e+00
4.99607773e+02, -3.4056e+01, 1.7572e+02, 6.0172e+00, 1.7285e+02, -4.0073e+01, 2.8687e+00
5.10991798e+02, -3.4051e+01, 1.7494e+02, 6.0088e+00, 1.7187e+02, -4.0060e+01, 3.0749e+00
5.22635220e+02, -3.4085e+01, 1.7486e+02, 6.1157e+00, 1.7272e+02, -4.0200e+01, 2.1321e+00
5.34543947e+02, -3.4019e+01, 1.7489e+02, 6.0523e+00, 1.7233e+02, -4.0071e+01, 2.5593e+00
5.46724026e+02, -3.4008e+01, 1.7459e+02, 6.1174e+00, 1.7180e+02, -4.0125e+01, 2.7982e+00
5.59181640e+02, -3.4156e+01, 1.7509e+02, 6.1027e+00, 1.7206e+02, -4.0258e+01, 3.0311e+00
5.71923111e+02, -3.4047e+01, 1.7607e+02, 6.0389e+00, 1.7190e+02, -4.0086e+01, 4.1704e+00
5.84954909e+02, -3.4164e+01, 1.7511e+02, 5.8666e+00, 1.7109e+02, -4.0031e+01, 4.0127e+00
5.98283649e+02, -3.4038e+01, 1.7494e+02, 5.9997e+00, 1.7129e+02, -4.0038e+01, 3.6489e+00
6.11916096e+02, -3.4101e+01, 1.7488e+02, 6.0084e+00, 1.7103e+02, -4.0109e+01, 3.8429e+00
6.25859171e+02, -3.4118e+01, 1.7412e+02, 5.9034e+00, 1.7106e+02, -4.0021e+01, 3.0594e+00
6.40119952e+02, -3.4069e+01, 1.7437e+02, 6.0023e+00, 1.7077e+02, -4.0071e+01, 3.5911e+00
6.54705678e+02, -3.4187e+01, 1.7456e+02, 5.9955e+00, 1.7043e+02, -4.0182e+01, 4.1317e+00
6.69623753e+02, -3.3983e+01, 1.7439e+02, 6.0162e+00, 1.7042e+02, -3.9999e+01, 3.9667e+00
6.84881750e+02, -3.4221e+01, 1.7433e+02, 5.8210e+00, 1.7028e+02, -4.0042e+01, 4.0448e+00
7.00487415e+02, -3.4133e+01, 1.7392e+02, 5.9751e+00, 1.6986e+02, -4.0108e+01, 4.0642e+00
7.16448670e+02, -3.3940e+01, 1.7424e+02, 5.9945e+00, 1.7000e+02, -3.9935e+01, 4.2443e+00
7.32773617e+02, -3.4134e+01, 1.7295e+02, 5.9690e+00, 1.6944e+02, -4.0103e+01, 3.5115e+00
7.49470542e+02, -3.4189e+01, 1.7470e+02, 5.7913e+00, 1.6900e+02, -3.9980e+01, 5.7000e+00
7.66547923e+02, -3.4212e+01, 1.7367e+02, 5.9416e+00, 1.6904e+02, -4.0153e+01, 4.6327e+00
7.84014427e+02, -3.4152e+01, 1.7306e+02, 5.9549e+00, 1.6857e+02, -4.0107e+01, 4.4955e+00
8.01878922e+02, -3.4160e+01, 1.7304e+02, 5.9526e+00, 1.6853e+02, -4.0113e+01, 4.5096e+00
8.20150476e+02, -3.4218e+01, 1.7306e+02, 5.8525e+00, 1.6845e+02, -4.0070e+01, 4.6098e+00
8.38838364e+02, -3.4077e+01, 1.7273e+02, 5.9292e+00, 1.6781e+02, -4.0006e+01, 4.9241e+00
