% Moku:Go Frequency Response Analyzer
% Channel 1, DC coupling, 10 Vpp range, amplitude 20 mVpp, offset 100.0 mV, phase 0.000 deg
% Channel 2, DC coupling, 10 Vpp range, amplitude 20 mVpp, offset 0.000 0 V, phase 0.000 deg
% Logarithmic sweep from 5.000000 Hz to 10.00000 kHz with 512 pts, dynamic amplitude mode off, measuring fundamental, normalization off
% Averaging time 2.00 ms, 1 cycles; Settling time 100 us, 1 cycles
% Acquired 2025-09-09 T 13:35:59 -0400
% Frequency (Hz), Channel 1 Magnitude (dBVpp), Channel 1 Phase (deg), Channel 2 Magnitude (dBVpp), Channel 2 Phase (deg), Math (Ch 1 / Ch 2) Magnitude (dBVpp), Math (Ch 1 / Ch 2) Phase (deg)
7.27376800e+01, -3.4058e+01, 1.8088e+02, -4.5815e+01, -1.1012e+02, 1.1757e+01, -6.9005e+01
7.38277081e+01, -3.4129e+01, 1.8027e+02, -4.7012e+01, -1.0891e+02, 1.2883e+01, -7.0821e+01
7.49340711e+01, -3.3842e+01, 1.8036e+02, -4.6133e+01, -1.0576e+02, 1.2290e+01, -7.3880e+01
7.60570138e+01, -3.3778e+01, 1.7960e+02, -4.6681e+01, -1.1004e+02, 1.2903e+01, -7.0356e+01
7.71967846e+01, -3.3755e+01, 1.7881e+02, -4.5794e+01, -1.0403e+02, 1.2039e+01, -7.7165e+01
7.83536357e+01, -3.3913e+01, 1.8065e+02, -4.5342e+01, -1.1324e+02, 1.1429e+01, -6.6103e+01
7.95278230e+01, -3.3876e+01, 1.7986e+02, -4.6064e+01, -1.0551e+02, 1.2188e+01, -7.4633e+01
8.07196065e+01, -3.3847e+01, 1.7998e+02, -4.5760e+01, -1.1471e+02, 1.1913e+01, -6.5316e+01
8.19292497e+01, -3.3836e+01, 1.7882e+02, -4.5821e+01, -1.1034e+02, 1.1985e+01, -7.0840e+01
8.31570203e+01, -3.3973e+01, 1.7959e+02, -4.5455e+01, -1.1125e+02, 1.1482e+01, -6.9164e+01
8.44031899e+01, -3.3872e+01, 1.7995e+02, -4.5080e+01, -1.0603e+02, 1.1209e+01, -7.4014e+01
8.56680344e+01, -3.4003e+01, 1.8009e+02, -4.5741e+01, -1.0943e+02, 1.1737e+01, -7.0488e+01
8.69518334e+01, -3.3890e+01, 1.8055e+02, -4.4617e+01, -1.0871e+02, 1.0727e+01, -7.0736e+01
8.82548712e+01, -3.3805e+01, 1.7863e+02, -4.5311e+01, -1.0591e+02, 1.1506e+01, -7.5465e+01
8.95774359e+01, -3.4039e+01, 1.8061e+02, -4.5074e+01, -1.1160e+02, 1.1035e+01, -6.7786e+01
9.09198203e+01, -3.3739e+01, 1.7931e+02, -4.4396e+01, -1.0938e+02, 1.0657e+01, -7.1310e+01
9.22823212e+01, -3.3833e+01, 1.7972e+02, -4.5180e+01, -1.1010e+02, 1.1347e+01, -7.0178e+01
9.36652403e+01, -3.3803e+01, 1.7949e+02, -4.5152e+01, -1.0936e+02, 1.1349e+01, -7.1150e+01
9.50688834e+01, -3.3821e+01, 1.7997e+02, -4.4254e+01, -1.1512e+02, 1.0433e+01, -6.4912e+01
9.64935612e+01, -3.3947e+01, 1.7962e+02, -4.4451e+01, -1.0837e+02, 1.0503e+01, -7.2009e+01
9.79395888e+01, -3.3708e+01, 1.8035e+02, -4.4279e+01, -1.1112e+02, 1.0571e+01, -6.8530e+01
9.94072862e+01, -3.3959e+01, 1.8013e+02, -4.4679e+01, -1.0741e+02, 1.0720e+01, -7.2453e+01
1.00896978e+02, -3.3746e+01, 1.7928e+02, -4.4274e+01, -1.1550e+02, 1.0528e+01, -6.5225e+01
1.02408994e+02, -3.3991e+01, 1.7987e+02, -4.3510e+01, -1.0987e+02, 9.5184e+00, -7.0256e+01
1.03943669e+02, -3.4053e+01, 1.8002e+02, -4.4060e+01, -1.0547e+02, 1.0007e+01, -7.4517e+01
1.05501342e+02, -3.3683e+01, 1.7850e+02, -4.3855e+01, -1.0752e+02, 1.0173e+01, -7.3987e+01
1.07082358e+02, -3.3862e+01, 1.7991e+02, -4.3707e+01, -1.0681e+02, 9.8446e+00, -7.3281e+01
1.08687067e+02, -3.3909e+01, 1.7999e+02, -4.3230e+01, -1.0591e+02, 9.3207e+00, -7.4091e+01
1.10315823e+02, -3.4098e+01, 1.7990e+02, -4.3639e+01, -1.0550e+02, 9.5408e+00, -7.4596e+01
1.11968987e+02, -3.3840e+01, 1.7933e+02, -4.3883e+01, -1.0994e+02, 1.0044e+01, -7.0733e+01
1.13646926e+02, -3.3926e+01, 1.8041e+02, -4.3679e+01, -1.1234e+02, 9.7527e+00, -6.7243e+01
1.15350009e+02, -3.4028e+01, 1.7907e+02, -4.3735e+01, -1.1172e+02, 9.7076e+00, -6.9204e+01
1.17078615e+02, -3.3962e+01, 1.8021e+02, -4.3005e+01, -1.1576e+02, 9.0434e+00, -6.4027e+01
1.18833125e+02, -3.3998e+01, 1.7899e+02, -4.3025e+01, -1.1381e+02, 9.0268e+00, -6.7201e+01
1.20613927e+02, -3.3859e+01, 1.7876e+02, -4.3074e+01, -1.1089e+02, 9.2143e+00, -7.0349e+01
1.22421416e+02, -3.3874e+01, 1.7882e+02, -4.3065e+01, -1.1396e+02, 9.1906e+00, -6.7216e+01
1.24255992e+02, -3.4014e+01, 1.8014e+02, -4.2859e+01, -1.1515e+02, 8.8452e+00, -6.4714e+01
1.26118060e+02, -3.4018e+01, 1.8037e+02, -4.2946e+01, -1.1362e+02, 8.9288e+00, -6.6007e+01
1.28008033e+02, -3.4094e+01, 1.7943e+02, -4.2684e+01, -1.1306e+02, 8.5898e+00, -6.7507e+01
1.29926328e+02, -3.3949e+01, 1.7935e+02, -4.2183e+01, -1.0985e+02, 8.2340e+00, -7.0800e+01
1.31873371e+02, -3.3843e+01, 1.7993e+02, -4.2235e+01, -1.1083e+02, 8.3916e+00, -6.9242e+01
1.33849591e+02, -3.3885e+01, 1.8021e+02, -4.2171e+01, -1.1030e+02, 8.2855e+00, -6.9491e+01
1.35855427e+02, -3.4000e+01, 1.7979e+02, -4.2362e+01, -1.0954e+02, 8.3618e+00, -7.0677e+01
1.37891321e+02, -3.4091e+01, 1.7997e+02, -4.1957e+01, -1.1035e+02, 7.8663e+00, -6.9683e+01
1.39957725e+02, -3.3935e+01, 1.8119e+02, -4.1658e+01, -1.1070e+02, 7.7233e+00, -6.8114e+01
1.42055095e+02, -3.3845e+01, 1.7962e+02, -4.1677e+01, -1.1179e+02, 7.8320e+00, -6.8586e+01
1.44183896e+02, -3.4044e+01, 1.8042e+02, -4.1792e+01, -1.1322e+02, 7.7480e+00, -6.6357e+01
1.46344599e+02, -3.3945e+01, 1.7931e+02, -4.1840e+01, -1.1024e+02, 7.8955e+00, -7.0444e+01
1.48537681e+02, -3.3948e+01, 1.7905e+02, -4.1793e+01, -1.1106e+02, 7.8456e+00, -6.9888e+01
1.50763629e+02, -3.4134e+01, 1.8021e+02, -4.1322e+01, -1.0879e+02, 7.1890e+00, -7.0999e+01
1.53022933e+02, -3.3747e+01, 1.7952e+02, -4.1081e+01, -1.1260e+02, 7.3340e+00, -6.7878e+01
1.55316096e+02, -3.3724e+01, 1.8020e+02, -4.1337e+01, -1.1455e+02, 7.6129e+00, -6.5257e+01
1.57643623e+02, -3.3855e+01, 1.7943e+02, -4.1319e+01, -1.1213e+02, 7.4640e+00, -6.8447e+01
1.60006029e+02, -3.3856e+01, 1.7957e+02, -4.0789e+01, -1.0712e+02, 6.9336e+00, -7.3307e+01
1.62403838e+02, -3.3989e+01, 1.8022e+02, -4.0620e+01, -1.1268e+02, 6.6313e+00, -6.7107e+01
1.64837580e+02, -3.3989e+01, 1.8016e+02, -4.1072e+01, -1.1103e+02, 7.0830e+00, -6.8809e+01
1.67307794e+02, -3.3993e+01, 1.8045e+02, -4.0585e+01, -1.1233e+02, 6.5921e+00, -6.7214e+01
1.69815025e+02, -3.4023e+01, 1.8113e+02, -4.0407e+01, -1.1115e+02, 6.3842e+00, -6.7724e+01
1.72359829e+02, -3.3911e+01, 1.7978e+02, -4.0516e+01, -1.1213e+02, 6.6051e+00, -6.8095e+01
1.74942769e+02, -3.3973e+01, 1.7980e+02, -4.0528e+01, -1.1002e+02, 6.5541e+00, -7.0186e+01
1.77564417e+02, -3.4066e+01, 1.8026e+02, -4.0266e+01, -1.0904e+02, 6.1997e+00, -7.0700e+01
1.80225351e+02, -3.4061e+01, 1.7848e+02, -4.0186e+01, -1.1273e+02, 6.1249e+00, -6.8787e+01
1.82926162e+02, -3.3778e+01, 1.7991e+02, -3.9606e+01, -1.1155e+02, 5.8285e+00, -6.8532e+01
1.85667446e+02, -3.4109e+01, 1.7947e+02, -4.0143e+01, -1.1004e+02, 6.0339e+00, -7.0481e+01
1.88449811e+02, -3.3908e+01, 1.7893e+02, -3.9874e+01, -1.1349e+02, 5.9660e+00, -6.7580e+01
1.91273871e+02, -3.3772e+01, 1.7939e+02, -3.9955e+01, -1.1057e+02, 6.1824e+00, -7.0043e+01
1.94140252e+02, -3.3977e+01, 1.8050e+02, -3.9692e+01, -1.1077e+02, 5.7148e+00, -6.8738e+01
1.97049587e+02, -3.4164e+01, 1.8026e+02, -4.0088e+01, -1.1225e+02, 5.9240e+00, -6.7494e+01
2.00002522e+02, -3.4004e+01, 1.8000e+02, -3.9566e+01, -1.1075e+02, 5.5616e+00, -6.9244e+01
2.02999708e+02, -3.4055e+01, 1.7848e+02, -3.9366e+01, -1.1385e+02, 5.3108e+00, -6.7665e+01
2.06041809e+02, -3.4006e+01, 1.7984e+02, -3.9218e+01, -1.1055e+02, 5.2120e+00, -6.9616e+01
2.09129499e+02, -3.4207e+01, 1.7900e+02, -3.9632e+01, -1.1144e+02, 5.4251e+00, -6.9556e+01
2.12263459e+02, -3.3885e+01, 1.7899e+02, -3.9381e+01, -1.1214e+02, 5.4959e+00, -6.8870e+01
2.15444385e+02, -3.4158e+01, 1.8117e+02, -3.8797e+01, -1.0779e+02, 4.6389e+00, -7.1039e+01
2.18672979e+02, -3.4106e+01, 1.8029e+02, -3.9130e+01, -1.1247e+02, 5.0241e+00, -6.7234e+01
2.21949956e+02, -3.4029e+01, 1.7988e+02, -3.9283e+01, -1.0953e+02, 5.2540e+00, -7.0593e+01
2.25276040e+02, -3.3995e+01, 1.8038e+02, -3.8881e+01, -1.1565e+02, 4.8862e+00, -6.3973e+01
2.28651969e+02, -3.3750e+01, 1.7992e+02, -3.8907e+01, -1.1134e+02, 5.1564e+00, -6.8741e+01
2.32078488e+02, -3.3920e+01, 1.7904e+02, -3.8393e+01, -1.1485e+02, 4.4729e+00, -6.6111e+01
2.35556357e+02, -3.3819e+01, 1.8006e+02, -3.8318e+01, -1.1253e+02, 4.4989e+00, -6.7412e+01
2.39086344e+02, -3.3833e+01, 1.7834e+02, -3.8431e+01, -1.1429e+02, 4.5978e+00, -6.7374e+01
2.42669230e+02, -3.3781e+01, 1.7895e+02, -3.8416e+01, -1.1301e+02, 4.6353e+00, -6.8034e+01
2.46305808e+02, -3.4062e+01, 1.7827e+02, -3.7912e+01, -1.1274e+02, 3.8498e+00, -6.8989e+01
2.49996884e+02, -3.3860e+01, 1.7887e+02, -3.8376e+01, -1.1520e+02, 4.5160e+00, -6.5933e+01
2.53743272e+02, -3.3991e+01, 1.7916e+02, -3.8295e+01, -1.1570e+02, 4.3044e+00, -6.5147e+01
2.57545804e+02, -3.3920e+01, 1.7829e+02, -3.8509e+01, -1.1047e+02, 4.5895e+00, -7.1244e+01
2.61405319e+02, -3.3786e+01, 1.7979e+02, -3.8006e+01, -1.1266e+02, 4.2206e+00, -6.7551e+01
2.65322671e+02, -3.3965e+01, 1.8001e+02, -3.7607e+01, -1.1168e+02, 3.6423e+00, -6.8305e+01
2.69298728e+02, -3.3897e+01, 1.8032e+02, -3.7764e+01, -1.1269e+02, 3.8669e+00, -6.6996e+01
2.73334370e+02, -3.3902e+01, 1.8024e+02, -3.7670e+01, -1.1193e+02, 3.7680e+00, -6.7834e+01
2.77430488e+02, -3.3828e+01, 1.7963e+02, -3.7273e+01, -1.1366e+02, 3.4455e+00, -6.6713e+01
2.81587990e+02, -3.3822e+01, 1.7936e+02, -3.7363e+01, -1.1223e+02, 3.5407e+00, -6.8411e+01
2.85807795e+02, -3.3828e+01, 1.7956e+02, -3.7053e+01, -1.1433e+02, 3.2244e+00, -6.6111e+01
2.90090837e+02, -3.3946e+01, 1.8059e+02, -3.7248e+01, -1.1280e+02, 3.3020e+00, -6.6617e+01
2.94438063e+02, -3.3990e+01, 1.8031e+02, -3.7049e+01, -1.1196e+02, 3.0591e+00, -6.7727e+01
2.98850436e+02, -3.3933e+01, 1.7969e+02, -3.7133e+01, -1.1217e+02, 3.2001e+00, -6.8140e+01
3.03328932e+02, -3.3798e+01, 1.8014e+02, -3.6831e+01, -1.1200e+02, 3.0329e+00, -6.7860e+01
3.07874541e+02, -3.3792e+01, 1.8003e+02, -3.6449e+01, -1.1297e+02, 2.6576e+00, -6.7001e+01
3.12488269e+02, -3.3929e+01, 1.8068e+02, -3.7077e+01, -1.1164e+02, 3.1475e+00, -6.7678e+01
3.17171138e+02, -3.3942e+01, 1.7948e+02, -3.6518e+01, -1.1210e+02, 2.5763e+00, -6.8423e+01
3.21924183e+02, -3.3988e+01, 1.7944e+02, -3.6815e+01, -1.1111e+02, 2.8266e+00, -6.9448e+01
3.26748455e+02, -3.3845e+01, 1.7822e+02, -3.6524e+01, -1.1217e+02, 2.6795e+00, -6.9608e+01
3.31645023e+02, -3.4052e+01, 1.7923e+02, -3.6194e+01, -1.1256e+02, 2.1423e+00, -6.8213e+01
3.36614970e+02, -3.3920e+01, 1.7989e+02, -3.5887e+01, -1.1159e+02, 1.9668e+00, -6.8523e+01
3.41659395e+02, -3.3893e+01, 1.7843e+02, -3.5800e+01, -1.1439e+02, 1.9069e+00, -6.7182e+01
3.46779415e+02, -3.3749e+01, 1.7843e+02, -3.6116e+01, -1.1423e+02, 2.3671e+00, -6.7334e+01
3.51976162e+02, -3.4122e+01, 1.7940e+02, -3.5745e+01, -1.1357e+02, 1.6229e+00, -6.7023e+01
3.57250786e+02, -3.3949e+01, 1.7888e+02, -3.5615e+01, -1.1153e+02, 1.6652e+00, -6.9591e+01
3.62604454e+02, -3.3696e+01, 1.7918e+02, -3.5736e+01, -1.1372e+02, 2.0408e+00, -6.7100e+01
3.68038351e+02, -3.4011e+01, 1.7924e+02, -3.5684e+01, -1.1351e+02, 1.6733e+00, -6.7248e+01
3.73553678e+02, -3.3782e+01, 1.8012e+02, -3.5290e+01, -1.1304e+02, 1.5083e+00, -6.6846e+01
3.79151657e+02, -3.4036e+01, 1.7850e+02, -3.5787e+01, -1.1101e+02, 1.7509e+00, -7.0490e+01
3.84833526e+02, -3.3899e+01, 1.7875e+02, -3.4918e+01, -1.1428e+02, 1.0184e+00, -6.6971e+01
3.90600542e+02, -3.3631e+01, 1.8021e+02, -3.4841e+01, -1.1281e+02, 1.2103e+00, -6.6977e+01
3.96453981e+02, -3.3929e+01, 1.8011e+02, -3.5261e+01, -1.1430e+02, 1.3328e+00, -6.5597e+01
4.02395138e+02, -3.4019e+01, 1.8007e+02, -3.5014e+01, -1.1166e+02, 9.9501e-01, -6.8268e+01
4.08425328e+02, -3.4164e+01, 1.8032e+02, -3.5084e+01, -1.1380e+02, 9.2005e-01, -6.5882e+01
4.14545885e+02, -3.3796e+01, 1.7955e+02, -3.4684e+01, -1.1374e+02, 8.8810e-01, -6.6703e+01
4.20758162e+02, -3.3877e+01, 1.7934e+02, -3.4454e+01, -1.1268e+02, 5.7664e-01, -6.7981e+01
4.27063536e+02, -3.4015e+01, 1.7975e+02, -3.4845e+01, -1.1321e+02, 8.2937e-01, -6.7032e+01
4.33463400e+02, -3.3879e+01, 1.7998e+02, -3.4398e+01, -1.1346e+02, 5.1860e-01, -6.6568e+01
4.39959170e+02, -3.4049e+01, 1.7960e+02, -3.4294e+01, -1.1280e+02, 2.4514e-01, -6.7606e+01
4.46552285e+02, -3.3884e+01, 1.7960e+02, -3.4075e+01, -1.1408e+02, 1.9155e-01, -6.6320e+01
4.53244202e+02, -3.3837e+01, 1.7738e+02, -3.4104e+01, -1.1424e+02, 2.6714e-01, -6.8381e+01
4.60036403e+02, -3.3817e+01, 1.7949e+02, -3.3979e+01, -1.1421e+02, 1.6130e-01, -6.6308e+01
4.66930390e+02, -3.4001e+01, 1.7909e+02, -3.4078e+01, -1.1263e+02, 7.6940e-02, -6.8279e+01
4.73927688e+02, -3.3789e+01, 1.7931e+02, -3.3470e+01, -1.1421e+02, -3.1887e-01, -6.6487e+01
4.81029846e+02, -3.3810e+01, 1.8025e+02, -3.3820e+01, -1.1439e+02, 1.0048e-02, -6.5352e+01
4.88238436e+02, -3.3779e+01, 1.7943e+02, -3.3532e+01, -1.1390e+02, -2.4694e-01, -6.6666e+01
4.95555051e+02, -3.4003e+01, 1.7931e+02, -3.3567e+01, -1.1165e+02, -4.3535e-01, -6.9045e+01
5.02981311e+02, -3.3993e+01, 1.7917e+02, -3.3381e+01, -1.1399e+02, -6.1187e-01, -6.6838e+01
5.10518859e+02, -3.3824e+01, 1.7915e+02, -3.3243e+01, -1.1453e+02, -5.8011e-01, -6.6323e+01
5.18169363e+02, -3.3864e+01, 1.7929e+02, -3.3332e+01, -1.1479e+02, -5.3200e-01, -6.5921e+01
5.25934516e+02, -3.3962e+01, 1.7944e+02, -3.3093e+01, -1.1463e+02, -8.6957e-01, -6.5935e+01
5.33816035e+02, -3.3745e+01, 1.7920e+02, -3.3064e+01, -1.1369e+02, -6.8060e-01, -6.7109e+01
5.41815664e+02, -3.3879e+01, 1.8002e+02, -3.2870e+01, -1.1480e+02, -1.0090e+00, -6.5182e+01
5.49935174e+02, -3.3865e+01, 1.7942e+02, -3.2628e+01, -1.1417e+02, -1.2365e+00, -6.6410e+01
5.58176360e+02, -3.3796e+01, 1.7938e+02, -3.2789e+01, -1.1438e+02, -1.0072e+00, -6.6238e+01
5.66541047e+02, -3.3881e+01, 1.7837e+02, -3.2633e+01, -1.1491e+02, -1.2472e+00, -6.6718e+01
5.75031085e+02, -3.3849e+01, 1.7907e+02, -3.2495e+01, -1.1402e+02, -1.3538e+00, -6.6907e+01
5.83648353e+02, -3.3999e+01, 1.7874e+02, -3.2373e+01, -1.1445e+02, -1.6256e+00, -6.6810e+01
5.92394756e+02, -3.4082e+01, 1.7933e+02, -3.2158e+01, -1.1571e+02, -1.9241e+00, -6.4960e+01
6.01272232e+02, -3.3812e+01, 1.7893e+02, -3.2294e+01, -1.1469e+02, -1.5180e+00, -6.6380e+01
6.10282742e+02, -3.4079e+01, 1.7869e+02, -3.2279e+01, -1.1517e+02, -1.7996e+00, -6.6146e+01
6.19428282e+02, -3.3885e+01, 1.7956e+02, -3.2026e+01, -1.1521e+02, -1.8585e+00, -6.5224e+01
6.28710874e+02, -3.3859e+01, 1.7928e+02, -3.1668e+01, -1.1574e+02, -2.1908e+00, -6.4984e+01
6.38132573e+02, -3.3928e+01, 1.7891e+02, -3.1687e+01, -1.1540e+02, -2.2405e+00, -6.5695e+01
6.47695463e+02, -3.3774e+01, 1.7972e+02, -3.1569e+01, -1.1610e+02, -2.2052e+00, -6.4179e+01
6.57401661e+02, -3.3910e+01, 1.7969e+02, -3.1523e+01, -1.1541e+02, -2.3866e+00, -6.4896e+01
6.67253312e+02, -3.3868e+01, 1.7967e+02, -3.1527e+01, -1.1584e+02, -2.3409e+00, -6.4491e+01
6.77252598e+02, -3.3918e+01, 1.7962e+02, -3.1170e+01, -1.1524e+02, -2.7478e+00, -6.5141e+01
6.87401731e+02, -3.3832e+01, 1.7900e+02, -3.1216e+01, -1.1548e+02, -2.6164e+00, -6.5514e+01
6.97702956e+02, -3.3842e+01, 1.7840e+02, -3.1074e+01, -1.1645e+02, -2.7683e+00, -6.5154e+01
7.08158553e+02, -3.4008e+01, 1.7957e+02, -3.1280e+01, -1.1620e+02, -2.7279e+00, -6.4233e+01
7.18770834e+02, -3.4028e+01, 1.7940e+02, -3.1090e+01, -1.1512e+02, -2.9384e+00, -6.5479e+01
7.29542148e+02, -3.3868e+01, 1.7944e+02, -3.0855e+01, -1.1573e+02, -3.0128e+00, -6.4831e+01
7.40474879e+02, -3.3963e+01, 1.7866e+02, -3.0881e+01, -1.1600e+02, -3.0820e+00, -6.5334e+01
7.51571444e+02, -3.4037e+01, 1.7941e+02, -3.0623e+01, -1.1728e+02, -3.4144e+00, -6.3315e+01
7.62834300e+02, -3.3881e+01, 1.7922e+02, -3.0563e+01, -1.1733e+02, -3.3176e+00, -6.3449e+01
7.74265938e+02, -3.3955e+01, 1.7933e+02, -3.0619e+01, -1.1637e+02, -3.3361e+00, -6.4308e+01
7.85868888e+02, -3.3940e+01, 1.7938e+02, -3.0135e+01, -1.1725e+02, -3.8050e+00, -6.3372e+01
7.97645716e+02, -3.3777e+01, 1.7847e+02, -3.0276e+01, -1.1675e+02, -3.5011e+00, -6.4780e+01
8.09599029e+02, -3.3875e+01, 1.7954e+02, -3.0171e+01, -1.1798e+02, -3.7037e+00, -6.2484e+01
8.21731471e+02, -3.4013e+01, 1.7821e+02, -2.9962e+01, -1.1845e+02, -4.0505e+00, -6.3338e+01
8.34045727e+02, -3.3905e+01, 1.7895e+02, -2.9678e+01, -1.1835e+02, -4.2273e+00, -6.2702e+01
8.46544521e+02, -3.3970e+01, 1.7934e+02, -2.9635e+01, -1.1737e+02, -4.3352e+00, -6.3293e+01
8.59230619e+02, -3.4027e+01, 1.7932e+02, -2.9757e+01, -1.1753e+02, -4.2709e+00, -6.3156e+01
8.72106827e+02, -3.3838e+01, 1.7875e+02, -2.9746e+01, -1.1909e+02, -4.0923e+00, -6.2154e+01
8.85175995e+02, -3.3976e+01, 1.7901e+02, -2.9485e+01, -1.1736e+02, -4.4910e+00, -6.3630e+01
8.98441015e+02, -3.3992e+01, 1.7840e+02, -2.9398e+01, -1.1780e+02, -4.5944e+00, -6.3799e+01
9.11904820e+02, -3.3947e+01, 1.7898e+02, -2.9258e+01, -1.1724e+02, -4.6887e+00, -6.3784e+01
9.25570390e+02, -3.3892e+01, 1.7881e+02, -2.9367e+01, -1.1841e+02, -4.5242e+00, -6.2780e+01
9.39440749e+02, -3.3876e+01, 1.7827e+02, -2.9078e+01, -1.1900e+02, -4.7979e+00, -6.2729e+01
9.53518966e+02, -3.3894e+01, 1.7822e+02, -2.8826e+01, -1.1797e+02, -5.0687e+00, -6.3806e+01
9.67808155e+02, -3.4020e+01, 1.7858e+02, -2.8805e+01, -1.1885e+02, -5.2153e+00, -6.2571e+01
9.82311479e+02, -3.3780e+01, 1.7946e+02, -2.8766e+01, -1.1811e+02, -5.0134e+00, -6.2429e+01
9.97032145e+02, -3.3835e+01, 1.7849e+02, -2.8660e+01, -1.1869e+02, -5.1753e+00, -6.2819e+01
1.01197341e+03, -3.3941e+01, 1.7886e+02, -2.8687e+01, -1.1862e+02, -5.2549e+00, -6.2515e+01
1.02713858e+03, -3.3917e+01, 1.7815e+02, -2.8425e+01, -1.1959e+02, -5.4919e+00, -6.2257e+01
1.04253102e+03, -3.3988e+01, 1.7892e+02, -2.8423e+01, -1.1997e+02, -5.5657e+00, -6.1105e+01
1.05815412e+03, -3.3974e+01, 1.7852e+02, -2.8445e+01, -1.1942e+02, -5.5290e+00, -6.2063e+01
1.07401134e+03, -3.3884e+01, 1.7851e+02, -2.8116e+01, -1.1909e+02, -5.7680e+00, -6.2393e+01
1.09010620e+03, -3.3822e+01, 1.7856e+02, -2.8167e+01, -1.1961e+02, -5.6554e+00, -6.1829e+01
1.10644225e+03, -3.3849e+01, 1.7879e+02, -2.8042e+01, -1.1958e+02, -5.8075e+00, -6.1633e+01
1.12302311e+03, -3.3899e+01, 1.7824e+02, -2.8015e+01, -1.1999e+02, -5.8844e+00, -6.1775e+01
1.13985244e+03, -3.3896e+01, 1.7860e+02, -2.7877e+01, -1.1944e+02, -6.0186e+00, -6.1958e+01
1.15693398e+03, -3.3865e+01, 1.7844e+02, -2.7757e+01, -1.1989e+02, -6.1074e+00, -6.1663e+01
1.17427149e+03, -3.3858e+01, 1.7859e+02, -2.7688e+01, -1.2048e+02, -6.1704e+00, -6.0932e+01
1.19186882e+03, -3.3917e+01, 1.7823e+02, -2.7584e+01, -1.2020e+02, -6.3326e+00, -6.1568e+01
1.20972986e+03, -3.3889e+01, 1.7801e+02, -2.7494e+01, -1.2111e+02, -6.3949e+00, -6.0874e+01
1.22785856e+03, -3.3967e+01, 1.7782e+02, -2.7345e+01, -1.2124e+02, -6.6224e+00, -6.0944e+01
1.24625893e+03, -3.3891e+01, 1.7853e+02, -2.7283e+01, -1.2097e+02, -6.6079e+00, -6.0502e+01
1.26493505e+03, -3.3829e+01, 1.7798e+02, -2.6989e+01, -1.2106e+02, -6.8404e+00, -6.0953e+01
1.28389104e+03, -3.3940e+01, 1.7861e+02, -2.7175e+01, -1.2089e+02, -6.7653e+00, -6.0499e+01
1.30313110e+03, -3.3912e+01, 1.7820e+02, -2.6992e+01, -1.2182e+02, -6.9194e+00, -5.9981e+01
1.32265948e+03, -3.3900e+01, 1.7769e+02, -2.7021e+01, -1.2164e+02, -6.8789e+00, -6.0675e+01
1.34248052e+03, -3.3888e+01, 1.7777e+02, -2.6717e+01, -1.2194e+02, -7.1705e+00, -6.0286e+01
1.36259858e+03, -3.3856e+01, 1.7831e+02, -2.6674e+01, -1.2216e+02, -7.1825e+00, -5.9523e+01
1.38301814e+03, -3.3877e+01, 1.7832e+02, -2.6480e+01, -1.2226e+02, -7.3967e+00, -5.9420e+01
1.40374369e+03, -3.3933e+01, 1.7774e+02, -2.6545e+01, -1.2262e+02, -7.3886e+00, -5.9640e+01
1.42477983e+03, -3.3784e+01, 1.7838e+02, -2.6420e+01, -1.2297e+02, -7.3636e+00, -5.8652e+01
1.44613121e+03, -3.3925e+01, 1.7821e+02, -2.6232e+01, -1.2327e+02, -7.6932e+00, -5.8522e+01
1.46780256e+03, -3.3871e+01, 1.7841e+02, -2.6243e+01, -1.2333e+02, -7.6282e+00, -5.8257e+01
1.48979867e+03, -3.3852e+01, 1.7821e+02, -2.6130e+01, -1.2318e+02, -7.7223e+00, -5.8608e+01
1.51212441e+03, -3.3810e+01, 1.7790e+02, -2.5973e+01, -1.2361e+02, -7.8362e+00, -5.8492e+01
1.53478472e+03, -3.3867e+01, 1.7745e+02, -2.5839e+01, -1.2409e+02, -8.0281e+00, -5.8457e+01
1.55778460e+03, -3.3945e+01, 1.7775e+02, -2.5877e+01, -1.2443e+02, -8.0680e+00, -5.7815e+01
1.58112916e+03, -3.3903e+01, 1.7753e+02, -2.5803e+01, -1.2497e+02, -8.0998e+00, -5.7498e+01
1.60482356e+03, -3.3875e+01, 1.7797e+02, -2.5685e+01, -1.2446e+02, -8.1900e+00, -5.7572e+01
1.62887303e+03, -3.3845e+01, 1.7733e+02, -2.5502e+01, -1.2496e+02, -8.3435e+00, -5.7715e+01
1.65328290e+03, -3.3832e+01, 1.7788e+02, -2.5417e+01, -1.2525e+02, -8.4145e+00, -5.6875e+01
1.67805857e+03, -3.3884e+01, 1.7710e+02, -2.5243e+01, -1.2565e+02, -8.6414e+00, -5.7247e+01
1.70320552e+03, -3.3895e+01, 1.7788e+02, -2.5251e+01, -1.2550e+02, -8.6446e+00, -5.6617e+01
1.72872932e+03, -3.3888e+01, 1.7707e+02, -2.5122e+01, -1.2587e+02, -8.7663e+00, -5.7061e+01
1.75463561e+03, -3.3981e+01, 1.7726e+02, -2.5087e+01, -1.2612e+02, -8.8943e+00, -5.6630e+01
1.78093013e+03, -3.3874e+01, 1.7787e+02, -2.4825e+01, -1.2675e+02, -9.0488e+00, -5.5376e+01
