% Moku:Go Frequency Response Analyzer
% Channel 1, DC coupling, 10 Vpp range, amplitude 20 mVpp, offset -100.0 mV, phase 0.000 deg
% Channel 2, DC coupling, 10 Vpp range, amplitude 20 mVpp, offset 0.000 0 V, phase 0.000 deg
% Logarithmic sweep from 10.00000 mHz to 10.00000 kHz with 512 pts, dynamic amplitude mode off, measuring fundamental, normalization off
% Averaging time 2.00 ms, 1 cycles; Settling time 100 us, 1 cycles
% Acquired 2025-09-09 T 17:29:57 -0400
% Frequency (Hz), Channel 1 Magnitude (dBVpp), Channel 1 Phase (deg), Channel 2 Magnitude (dBVpp), Channel 2 Phase (deg), Math (Ch 1 / Ch 2) Magnitude (dBVpp), Math (Ch 1 / Ch 2) Phase (deg)
1.79630095e+00, -3.4230e+01, 1.7958e+02, -6.5044e+01, 2.4948e+02, 3.0814e+01, -4.2989e+02
1.84552893e+00, -3.4378e+01, 1.8007e+02, -6.5239e+01, 2.5719e+02, 3.0860e+01, -4.3713e+02
1.89610601e+00, -3.4206e+01, 1.8007e+02, -6.2404e+01, 2.5993e+02, 2.8199e+01, -4.3986e+02
1.94806917e+00, -3.4231e+01, 1.7934e+02, -6.2716e+01, 2.5202e+02, 2.8485e+01, -4.3268e+02
2.00145639e+00, -3.4149e+01, 1.7971e+02, -6.1939e+01, 2.4954e+02, 2.7790e+01, -4.2983e+02
2.05630670e+00, -3.4233e+01, 1.8009e+02, -6.2492e+01, 2.2897e+02, 2.8260e+01, -4.0888e+02
2.11266019e+00, -3.4299e+01, 1.8041e+02, -6.4455e+01, 2.7136e+02, 3.0156e+01, -4.5094e+02
2.17055806e+00, -3.4254e+01, 1.8012e+02, -6.0719e+01, 2.2709e+02, 2.6465e+01, -4.0697e+02
2.23004264e+00, -3.4358e+01, 1.8007e+02, -6.2479e+01, 2.5158e+02, 2.8121e+01, -4.3151e+02
2.29115740e+00, -3.4352e+01, 1.7977e+02, -6.4241e+01, 2.4657e+02, 2.9888e+01, -4.2680e+02
2.35394702e+00, -3.4189e+01, 1.8018e+02, -6.1833e+01, 2.4987e+02, 2.7644e+01, -4.2969e+02
2.41845740e+00, -3.4157e+01, 1.7997e+02, -5.9052e+01, 2.4180e+02, 2.4896e+01, -4.2183e+02
2.48473570e+00, -3.4285e+01, 1.7965e+02, -6.2595e+01, 2.5194e+02, 2.8310e+01, -4.3229e+02
2.55283038e+00, -3.4171e+01, 1.8046e+02, -6.3003e+01, 2.5216e+02, 2.8833e+01, -4.3170e+02
2.62279120e+00, -3.4345e+01, 1.7986e+02, -6.1243e+01, 2.4435e+02, 2.6898e+01, -4.2449e+02
2.69466931e+00, -3.4245e+01, 1.7975e+02, -6.0418e+01, 2.5159e+02, 2.6173e+01, -4.3184e+02
2.76851726e+00, -3.4221e+01, 1.8032e+02, -6.2451e+01, 2.4409e+02, 2.8230e+01, -4.2377e+02
2.84438902e+00, -3.4232e+01, 1.7997e+02, -6.0769e+01, 2.4728e+02, 2.6537e+01, -4.2731e+02
2.92234006e+00, -3.4230e+01, 1.8086e+02, -6.0600e+01, 2.4733e+02, 2.6370e+01, -4.2647e+02
3.00242737e+00, -3.4298e+01, 1.7981e+02, -6.2984e+01, 2.3349e+02, 2.8686e+01, -4.1368e+02
3.08470949e+00, -3.4255e+01, 1.7982e+02, -5.9626e+01, 2.4017e+02, 2.5371e+01, -4.2035e+02
3.16924656e+00, -3.4258e+01, 1.7993e+02, -6.0790e+01, 2.5088e+02, 2.6532e+01, -4.3095e+02
3.25610039e+00, -3.4295e+01, 1.7978e+02, -6.0661e+01, 2.5946e+02, 2.6366e+01, -4.3967e+02
3.34533446e+00, -3.4237e+01, 1.7946e+02, -5.9365e+01, 2.3604e+02, 2.5127e+01, -4.1658e+02
3.43701401e+00, -3.4328e+01, 1.7983e+02, -6.1059e+01, 2.4860e+02, 2.6731e+01, -4.2877e+02
3.53120606e+00, -3.4205e+01, 1.8011e+02, -5.9046e+01, 2.5803e+02, 2.4841e+01, -4.3792e+02
3.62797946e+00, -3.4213e+01, 1.8004e+02, -5.9427e+01, 2.4491e+02, 2.5214e+01, -4.2488e+02
3.72740496e+00, -3.4195e+01, 1.7931e+02, -5.8221e+01, 2.5601e+02, 2.4025e+01, -4.3670e+02
3.82955523e+00, -3.4265e+01, 1.8035e+02, -5.8213e+01, 2.4749e+02, 2.3948e+01, -4.2714e+02
3.93450495e+00, -3.4284e+01, 1.8050e+02, -5.8178e+01, 2.4556e+02, 2.3893e+01, -4.2505e+02
4.04233083e+00, -3.4207e+01, 1.8048e+02, -5.7813e+01, 2.4482e+02, 2.3607e+01, -4.2433e+02
4.15311171e+00, -3.4330e+01, 1.8064e+02, -5.8545e+01, 2.5195e+02, 2.4215e+01, -4.3130e+02
4.26692856e+00, -3.4359e+01, 1.7993e+02, -5.7853e+01, 2.4856e+02, 2.3494e+01, -4.2863e+02
4.38386458e+00, -3.4232e+01, 1.7950e+02, -5.7660e+01, 2.6162e+02, 2.3428e+01, -4.4211e+02
4.50400525e+00, -3.4246e+01, 1.8006e+02, -5.8428e+01, 2.4849e+02, 2.4183e+01, -4.2843e+02
4.62743841e+00, -3.4220e+01, 1.7946e+02, -5.7457e+01, 2.5728e+02, 2.3237e+01, -4.3781e+02
4.75425427e+00, -3.4361e+01, 1.7946e+02, -5.5975e+01, 2.4757e+02, 2.1614e+01, -4.2811e+02
4.88454555e+00, -3.4253e+01, 1.8034e+02, -5.7167e+01, 2.5174e+02, 2.2914e+01, -4.3139e+02
5.01840749e+00, -3.4254e+01, 1.7991e+02, -5.6875e+01, 2.4804e+02, 2.2620e+01, -4.2813e+02
5.15593794e+00, -3.4245e+01, 1.8029e+02, -5.5977e+01, 2.6058e+02, 2.1732e+01, -4.4029e+02
5.29723743e+00, -3.4286e+01, 1.7993e+02, -5.6945e+01, 2.4987e+02, 2.2659e+01, -4.2994e+02
5.44240927e+00, -3.4269e+01, 1.7963e+02, -5.7303e+01, 2.5378e+02, 2.3034e+01, -4.3415e+02
5.59155958e+00, -3.4178e+01, 1.8010e+02, -5.6217e+01, 2.5329e+02, 2.2039e+01, -4.3319e+02
5.74479737e+00, -3.4279e+01, 1.7966e+02, -5.4602e+01, 2.5796e+02, 2.0324e+01, -4.3830e+02
5.90223468e+00, -3.4305e+01, 1.8039e+02, -5.5172e+01, 2.6108e+02, 2.0867e+01, -4.4069e+02
6.06398659e+00, -3.4268e+01, 1.7965e+02, -5.5305e+01, 2.5492e+02, 2.1036e+01, -4.3527e+02
6.23017134e+00, -3.4226e+01, 1.7991e+02, -5.5144e+01, 2.5361e+02, 2.0918e+01, -4.3370e+02
6.40091042e+00, -3.4182e+01, 1.7998e+02, -5.5776e+01, 2.6500e+02, 2.1594e+01, -4.4502e+02
6.57632863e+00, -3.4194e+01, 1.8013e+02, -5.5852e+01, 2.5048e+02, 2.1658e+01, -4.3035e+02
6.75655422e+00, -3.4346e+01, 1.8032e+02, -5.4183e+01, 2.5361e+02, 1.9837e+01, -4.3328e+02
6.94171892e+00, -3.4289e+01, 1.7995e+02, -5.4536e+01, 2.5723e+02, 2.0247e+01, -4.3729e+02
7.13195810e+00, -3.4265e+01, 1.7997e+02, -5.3936e+01, 2.5340e+02, 1.9672e+01, -4.3343e+02
7.32741083e+00, -3.4283e+01, 1.8042e+02, -5.2787e+01, 2.5206e+02, 1.8505e+01, -4.3165e+02
7.52821997e+00, -3.4282e+01, 1.8053e+02, -5.4118e+01, 2.5502e+02, 1.9836e+01, -4.3449e+02
7.73453233e+00, -3.4325e+01, 1.8025e+02, -5.4234e+01, 2.5554e+02, 1.9909e+01, -4.3528e+02
7.94649871e+00, -3.4246e+01, 1.7974e+02, -5.3128e+01, 2.5095e+02, 1.8882e+01, -4.3121e+02
8.16427408e+00, -3.4272e+01, 1.8042e+02, -5.3180e+01, 2.5484e+02, 1.8908e+01, -4.3442e+02
8.38801763e+00, -3.4244e+01, 1.8051e+02, -5.2558e+01, 2.5671e+02, 1.8314e+01, -4.3620e+02
8.61789291e+00, -3.4296e+01, 1.7967e+02, -5.1201e+01, 2.5672e+02, 1.6905e+01, -4.3704e+02
8.85406797e+00, -3.4288e+01, 1.7980e+02, -5.2133e+01, 2.5634e+02, 1.7845e+01, -4.3654e+02
9.09671545e+00, -3.4255e+01, 1.7945e+02, -5.1856e+01, 2.5448e+02, 1.7600e+01, -4.3503e+02
9.34601274e+00, -3.4217e+01, 1.8032e+02, -5.1806e+01, 2.5485e+02, 1.7589e+01, -4.3452e+02
9.60214206e+00, -3.4262e+01, 1.8036e+02, -5.2410e+01, 2.5682e+02, 1.8149e+01, -4.3646e+02
9.86529067e+00, -3.4244e+01, 1.8005e+02, -5.1271e+01, 2.5637e+02, 1.7027e+01, -4.3631e+02
1.01356509e+01, -3.4184e+01, 1.8062e+02, -5.1893e+01, 2.5994e+02, 1.7709e+01, -4.3931e+02
1.04134204e+01, -3.4330e+01, 1.7954e+02, -5.1659e+01, 2.5812e+02, 1.7329e+01, -4.3858e+02
1.06988023e+01, -3.4246e+01, 1.8025e+02, -5.1461e+01, 2.5588e+02, 1.7215e+01, -4.3563e+02
1.09920051e+01, -3.4225e+01, 1.8018e+02, -5.1241e+01, 2.5745e+02, 1.7016e+01, -4.3728e+02
1.12932431e+01, -3.4280e+01, 1.8061e+02, -5.0423e+01, 2.5428e+02, 1.6144e+01, -4.3366e+02
1.16027367e+01, -3.4239e+01, 1.7981e+02, -5.0136e+01, 2.5469e+02, 1.5897e+01, -4.3489e+02
1.19207120e+01, -3.4139e+01, 1.8022e+02, -5.0319e+01, 2.5616e+02, 1.6179e+01, -4.3594e+02
1.22474015e+01, -3.4241e+01, 1.7938e+02, -4.9746e+01, 2.5344e+02, 1.5505e+01, -4.3406e+02
1.25830439e+01, -3.4265e+01, 1.8013e+02, -4.9619e+01, 2.5828e+02, 1.5354e+01, -4.3816e+02
1.29278847e+01, -3.4276e+01, 1.7941e+02, -4.9957e+01, 2.5830e+02, 1.5681e+01, -4.3889e+02
1.32821760e+01, -3.4370e+01, 1.8012e+02, -4.9648e+01, 2.5699e+02, 1.5278e+01, -4.3687e+02
1.36461766e+01, -3.4121e+01, 1.8037e+02, -4.8918e+01, 2.5878e+02, 1.4797e+01, -4.3841e+02
1.40201528e+01, -3.4287e+01, 1.8018e+02, -4.8687e+01, 2.6151e+02, 1.4400e+01, -4.4132e+02
1.44043778e+01, -3.4208e+01, 1.7999e+02, -4.8392e+01, 2.5988e+02, 1.4184e+01, -4.3989e+02
1.47991327e+01, -3.4153e+01, 1.7987e+02, -4.8441e+01, 2.5841e+02, 1.4288e+01, -4.3854e+02
1.52047058e+01, -3.4175e+01, 1.7948e+02, -4.8676e+01, 2.6262e+02, 1.4501e+01, -4.4313e+02
1.56213938e+01, -3.4238e+01, 1.8027e+02, -4.8055e+01, 2.5786e+02, 1.3817e+01, -4.3759e+02
1.60495012e+01, -3.4299e+01, 1.7995e+02, -4.8070e+01, 2.6037e+02, 1.3771e+01, -4.4042e+02
1.64893409e+01, -3.4330e+01, 1.8009e+02, -4.8122e+01, 2.5836e+02, 1.3792e+01, -4.3828e+02
1.69412346e+01, -3.4331e+01, 1.8008e+02, -4.7402e+01, 2.5884e+02, 1.3071e+01, -4.3877e+02
1.74055125e+01, -3.4172e+01, 1.8000e+02, -4.7333e+01, 2.5940e+02, 1.3161e+01, -4.3940e+02
1.78825140e+01, -3.4352e+01, 1.8026e+02, -4.7227e+01, 2.5862e+02, 1.2875e+01, -4.3836e+02
1.83725878e+01, -3.4270e+01, 1.8009e+02, -4.6630e+01, 2.5736e+02, 1.2360e+01, -4.3727e+02
1.88760922e+01, -3.4092e+01, 1.8040e+02, -4.6905e+01, 2.5773e+02, 1.2814e+01, -4.3733e+02
1.93933953e+01, -3.4309e+01, 1.8061e+02, -4.6325e+01, 2.6078e+02, 1.2016e+01, -4.4016e+02
1.99248751e+01, -3.4268e+01, 1.8076e+02, -4.6251e+01, 2.5909e+02, 1.1983e+01, -4.3832e+02
2.04709202e+01, -3.4185e+01, 1.7976e+02, -4.5897e+01, 2.5926e+02, 1.1712e+01, -4.3950e+02
2.10319298e+01, -3.4201e+01, 1.7976e+02, -4.5840e+01, 2.5564e+02, 1.1638e+01, -4.3588e+02
2.16083140e+01, -3.4118e+01, 1.8005e+02, -4.5556e+01, 2.5994e+02, 1.1438e+01, -4.3989e+02
2.22004942e+01, -3.4228e+01, 1.7914e+02, -4.5407e+01, 2.5767e+02, 1.1179e+01, -4.3853e+02
2.28089031e+01, -3.4290e+01, 1.8026e+02, -4.4973e+01, 2.5937e+02, 1.0684e+01, -4.3911e+02
2.34339856e+01, -3.4183e+01, 1.7997e+02, -4.4774e+01, 2.5703e+02, 1.0591e+01, -4.3706e+02
2.40761986e+01, -3.4173e+01, 1.8025e+02, -4.4949e+01, 2.5759e+02, 1.0776e+01, -4.3733e+02
2.47360116e+01, -3.4232e+01, 1.7954e+02, -4.4303e+01, 2.5941e+02, 1.0071e+01, -4.3987e+02
2.54139069e+01, -3.3992e+01, 1.8021e+02, -4.4131e+01, 2.6192e+02, 1.0139e+01, -4.4171e+02
2.61103800e+01, -3.4414e+01, 1.7991e+02, -4.4075e+01, 2.5690e+02, 9.6607e+00, -4.3700e+02
2.68259401e+01, -3.4131e+01, 1.8014e+02, -4.3642e+01, 2.5915e+02, 9.5107e+00, -4.3901e+02
2.75611103e+01, -3.4162e+01, 1.7967e+02, -4.3944e+01, 2.5908e+02, 9.7817e+00, -4.3941e+02
2.83164280e+01, -3.4187e+01, 1.7962e+02, -4.3280e+01, 2.5812e+02, 9.0925e+00, -4.3850e+02
2.90924453e+01, -3.4188e+01, 1.8026e+02, -4.3230e+01, 2.5983e+02, 9.0419e+00, -4.3957e+02
2.98897295e+01, -3.4182e+01, 1.8007e+02, -4.3054e+01, 2.5658e+02, 8.8714e+00, -4.3651e+02
3.07088635e+01, -3.4258e+01, 1.8019e+02, -4.2802e+01, 2.6040e+02, 8.5443e+00, -4.4022e+02
3.15504460e+01, -3.4325e+01, 1.8033e+02, -4.2295e+01, 2.5812e+02, 7.9698e+00, -4.3779e+02
3.24150922e+01, -3.4270e+01, 1.7999e+02, -4.2567e+01, 2.5854e+02, 8.2976e+00, -4.3855e+02
3.33034342e+01, -3.4248e+01, 1.8021e+02, -4.2045e+01, 2.5889e+02, 7.7971e+00, -4.3869e+02
3.42161214e+01, -3.4246e+01, 1.8038e+02, -4.2224e+01, 2.6001e+02, 7.9781e+00, -4.3963e+02
3.51538210e+01, -3.4300e+01, 1.7970e+02, -4.1891e+01, 2.5745e+02, 7.5905e+00, -4.3775e+02
3.61172184e+01, -3.4120e+01, 1.8012e+02, -4.1252e+01, 2.6031e+02, 7.1313e+00, -4.4019e+02
3.71070179e+01, -3.4236e+01, 1.8067e+02, -4.1305e+01, 2.5954e+02, 7.0691e+00, -4.3887e+02
3.81239430e+01, -3.4200e+01, 1.7923e+02, -4.1471e+01, 2.5794e+02, 7.2713e+00, -4.3871e+02
3.91687372e+01, -3.4393e+01, 1.8005e+02, -4.1281e+01, 2.5789e+02, 6.8881e+00, -4.3784e+02
4.02421642e+01, -3.4268e+01, 1.8022e+02, -4.1041e+01, 2.5782e+02, 6.7728e+00, -4.3760e+02
4.13450087e+01, -3.4361e+01, 1.8010e+02, -4.1046e+01, 2.5844e+02, 6.6853e+00, -4.3833e+02
4.24780768e+01, -3.4230e+01, 1.8017e+02, -4.0678e+01, 2.6054e+02, 6.4486e+00, -4.4037e+02
4.36421969e+01, -3.4279e+01, 1.8022e+02, -3.9642e+01, 2.5989e+02, 5.3627e+00, -4.3966e+02
4.48382200e+01, -3.4233e+01, 1.8053e+02, -3.9357e+01, 2.5694e+02, 5.1241e+00, -4.3641e+02
4.60670202e+01, -3.4415e+01, 1.7984e+02, -4.0017e+01, 2.5906e+02, 5.6023e+00, -4.3922e+02
4.73294960e+01, -3.4308e+01, 1.8037e+02, -3.9088e+01, 2.5936e+02, 4.7792e+00, -4.3899e+02
4.86265702e+01, -3.4305e+01, 1.7975e+02, -3.9864e+01, 2.5729e+02, 5.5588e+00, -4.3754e+02
4.99591910e+01, -3.4317e+01, 1.8036e+02, -3.8398e+01, 2.5840e+02, 4.0811e+00, -4.3804e+02
5.13283325e+01, -3.4331e+01, 1.7922e+02, -3.8882e+01, 2.5970e+02, 4.5506e+00, -4.4047e+02
5.27349956e+01, -3.4206e+01, 1.8012e+02, -3.8885e+01, 2.5631e+02, 4.6785e+00, -4.3619e+02
5.41802086e+01, -3.4242e+01, 1.7951e+02, -3.8016e+01, 2.5637e+02, 3.7736e+00, -4.3686e+02
5.56650279e+01, -3.4235e+01, 1.7901e+02, -3.7685e+01, 2.5871e+02, 3.4502e+00, -4.3970e+02
5.71905390e+01, -3.4182e+01, 1.8098e+02, -3.7591e+01, 2.6167e+02, 3.4090e+00, -4.4068e+02
5.87578571e+01, -3.4211e+01, 1.7976e+02, -3.7623e+01, 2.6018e+02, 3.4126e+00, -4.4042e+02
6.03681278e+01, -3.4202e+01, 1.7990e+02, -3.7575e+01, 2.6011e+02, 3.3726e+00, -4.4021e+02
6.20225282e+01, -3.4217e+01, 1.7981e+02, -3.7199e+01, 2.6114e+02, 2.9813e+00, -4.4133e+02
6.37222679e+01, -3.4270e+01, 1.8017e+02, -3.6724e+01, 2.6081e+02, 2.4534e+00, -4.4063e+02
6.54685892e+01, -3.4267e+01, 1.7904e+02, -3.6424e+01, 2.5791e+02, 2.1572e+00, -4.3886e+02
6.72627689e+01, -3.4298e+01, 1.7983e+02, -3.6458e+01, 2.5622e+02, 2.1598e+00, -4.3639e+02
6.91061183e+01, -3.4367e+01, 1.8033e+02, -3.6790e+01, 2.5859e+02, 2.4228e+00, -4.3826e+02
7.09999852e+01, -3.4239e+01, 1.7990e+02, -3.6312e+01, 2.5919e+02, 2.0728e+00, -4.3929e+02
7.29457538e+01, -3.4254e+01, 1.7978e+02, -3.5814e+01, 2.5520e+02, 1.5596e+00, -4.3542e+02
7.49448466e+01, -3.4234e+01, 1.8031e+02, -3.6000e+01, 2.5847e+02, 1.7660e+00, -4.3817e+02
7.69987250e+01, -3.4305e+01, 1.7990e+02, -3.5351e+01, 2.5845e+02, 1.0461e+00, -4.3855e+02
7.91088903e+01, -3.4313e+01, 1.8026e+02, -3.5485e+01, 2.5680e+02, 1.1718e+00, -4.3654e+02
8.12768850e+01, -3.4021e+01, 1.7944e+02, -3.5078e+01, 2.5692e+02, 1.0566e+00, -4.3748e+02
8.35042941e+01, -3.4405e+01, 1.7962e+02, -3.5120e+01, 2.5791e+02, 7.1525e-01, -4.3829e+02
8.57927458e+01, -3.4382e+01, 1.7952e+02, -3.4467e+01, 2.5730e+02, 8.5366e-02, -4.3779e+02
8.81439130e+01, -3.4146e+01, 1.7936e+02, -3.4368e+01, 2.5721e+02, 2.2163e-01, -4.3784e+02
9.05595144e+01, -3.4302e+01, 1.7890e+02, -3.4518e+01, 2.5518e+02, 2.1594e-01, -4.3629e+02
9.30413158e+01, -3.4371e+01, 1.8063e+02, -3.3792e+01, 2.5607e+02, -5.7972e-01, -4.3544e+02
9.55911314e+01, -3.4370e+01, 1.7914e+02, -3.3899e+01, 2.5923e+02, -4.7136e-01, -4.4009e+02
9.82108253e+01, -3.4279e+01, 1.7942e+02, -3.3767e+01, 2.5820e+02, -5.1289e-01, -4.3879e+02
1.00902312e+02, -3.4224e+01, 1.7826e+02, -3.3780e+01, 2.5443e+02, -4.4340e-01, -4.3617e+02
1.03667560e+02, -3.4079e+01, 1.7900e+02, -3.3158e+01, 2.5463e+02, -9.2128e-01, -4.3563e+02
1.06508590e+02, -3.4154e+01, 1.7966e+02, -3.2848e+01, 2.5596e+02, -1.3068e+00, -4.3630e+02
1.09427479e+02, -3.4285e+01, 1.7930e+02, -3.2783e+01, 2.5590e+02, -1.5028e+00, -4.3660e+02
1.12426361e+02, -3.4132e+01, 1.7908e+02, -3.2747e+01, 2.5759e+02, -1.3852e+00, -4.3852e+02
1.15507427e+02, -3.4234e+01, 1.7875e+02, -3.2522e+01, 2.5622e+02, -1.7119e+00, -4.3746e+02
1.18672931e+02, -3.4378e+01, 1.8044e+02, -3.2264e+01, 2.5634e+02, -2.1143e+00, -4.3590e+02
1.21925187e+02, -3.4240e+01, 1.7976e+02, -3.1941e+01, 2.5674e+02, -2.2992e+00, -4.3698e+02
1.25266570e+02, -3.4084e+01, 1.7920e+02, -3.1964e+01, 2.5633e+02, -2.1203e+00, -4.3713e+02
1.28699525e+02, -3.4348e+01, 1.7902e+02, -3.1565e+01, 2.5570e+02, -2.7830e+00, -4.3668e+02
1.32226561e+02, -3.4112e+01, 1.8005e+02, -3.1361e+01, 2.5414e+02, -2.7512e+00, -4.3409e+02
1.35850257e+02, -3.4354e+01, 1.8070e+02, -3.1195e+01, 2.5454e+02, -3.1586e+00, -4.3383e+02
1.39573260e+02, -3.4150e+01, 1.7974e+02, -3.0939e+01, 2.5280e+02, -3.2114e+00, -4.3307e+02
1.43398292e+02, -3.4251e+01, 1.8008e+02, -3.0940e+01, 2.5379e+02, -3.3104e+00, -4.3371e+02
1.47328151e+02, -3.4470e+01, 1.7908e+02, -3.0667e+01, 2.5487e+02, -3.8031e+00, -4.3580e+02
1.51365708e+02, -3.3958e+01, 1.7957e+02, -3.0365e+01, 2.5483e+02, -3.5931e+00, -4.3526e+02
1.55513915e+02, -3.4350e+01, 1.8045e+02, -3.0272e+01, 2.5449e+02, -4.0780e+00, -4.3405e+02
1.59775805e+02, -3.4384e+01, 1.7814e+02, -2.9831e+01, 2.5255e+02, -4.5531e+00, -4.3441e+02
1.64154492e+02, -3.4220e+01, 1.7986e+02, -2.9793e+01, 2.5369e+02, -4.4273e+00, -4.3382e+02
1.68653179e+02, -3.4086e+01, 1.7934e+02, -2.9756e+01, 2.5420e+02, -4.3293e+00, -4.3485e+02
1.73275152e+02, -3.4357e+01, 1.8053e+02, -2.9332e+01, 2.5296e+02, -5.0256e+00, -4.3243e+02
1.78023792e+02, -3.4317e+01, 1.7916e+02, -2.9210e+01, 2.5317e+02, -5.1075e+00, -4.3401e+02
1.82902569e+02, -3.4228e+01, 1.7945e+02, -2.8992e+01, 2.5267e+02, -5.2354e+00, -4.3322e+02
1.87915051e+02, -3.4356e+01, 1.8024e+02, -2.8786e+01, 2.5278e+02, -5.5703e+00, -4.3253e+02
1.93064900e+02, -3.4242e+01, 1.7940e+02, -2.8457e+01, 2.5346e+02, -5.7857e+00, -4.3407e+02
1.98355881e+02, -3.4098e+01, 1.7859e+02, -2.8414e+01, 2.5225e+02, -5.6840e+00, -4.3366e+02
2.03791864e+02, -3.4192e+01, 1.7844e+02, -2.8119e+01, 2.5078e+02, -6.0730e+00, -4.3233e+02
2.09376820e+02, -3.4520e+01, 1.7888e+02, -2.8077e+01, 2.5178e+02, -6.4434e+00, -4.3290e+02
2.15114833e+02, -3.4243e+01, 1.7895e+02, -2.7738e+01, 2.5046e+02, -6.5056e+00, -4.3152e+02
2.21010098e+02, -3.4097e+01, 1.7980e+02, -2.7576e+01, 2.5247e+02, -6.5208e+00, -4.3267e+02
2.27066923e+02, -3.4263e+01, 1.8053e+02, -2.7440e+01, 2.5060e+02, -6.8229e+00, -4.3008e+02
2.33289737e+02, -3.4245e+01, 1.7992e+02, -2.7309e+01, 2.5067e+02, -6.9360e+00, -4.3075e+02
2.39683088e+02, -3.4233e+01, 1.7857e+02, -2.7055e+01, 2.4944e+02, -7.1783e+00, -4.3087e+02
2.46251651e+02, -3.4301e+01, 1.7896e+02, -2.6964e+01, 2.4968e+02, -7.3375e+00, -4.3072e+02
2.53000226e+02, -3.4267e+01, 1.7920e+02, -2.6534e+01, 2.4951e+02, -7.7323e+00, -4.3031e+02
2.59933747e+02, -3.4453e+01, 1.7945e+02, -2.6643e+01, 2.5007e+02, -7.8096e+00, -4.3062e+02
2.67057283e+02, -3.4244e+01, 1.7975e+02, -2.6405e+01, 2.4997e+02, -7.8383e+00, -4.3023e+02
2.74376040e+02, -3.4193e+01, 1.8009e+02, -2.5960e+01, 2.4992e+02, -8.2329e+00, -4.2983e+02
2.81895370e+02, -3.4005e+01, 1.7957e+02, -2.5904e+01, 2.4866e+02, -8.1014e+00, -4.2909e+02
2.89620768e+02, -3.4238e+01, 1.7741e+02, -2.5687e+01, 2.4913e+02, -8.5517e+00, -4.3172e+02
2.97557883e+02, -3.4270e+01, 1.7978e+02, -2.5432e+01, 2.4828e+02, -8.8382e+00, -4.2850e+02
3.05712516e+02, -3.4239e+01, 1.7982e+02, -2.5310e+01, 2.4840e+02, -8.9284e+00, -4.2858e+02
3.14090627e+02, -3.4243e+01, 1.7939e+02, -2.5169e+01, 2.4838e+02, -9.0737e+00, -4.2898e+02
3.22698343e+02, -3.4194e+01, 1.7914e+02, -2.4913e+01, 2.4733e+02, -9.2809e+00, -4.2819e+02
3.31541955e+02, -3.4507e+01, 1.7961e+02, -2.4772e+01, 2.4714e+02, -9.7352e+00, -4.2752e+02
3.40627928e+02, -3.4136e+01, 1.8024e+02, -2.4814e+01, 2.4696e+02, -9.3226e+00, -4.2671e+02
3.49962904e+02, -3.4113e+01, 1.7975e+02, -2.4515e+01, 2.4566e+02, -9.5985e+00, -4.2591e+02
3.59553706e+02, -3.4322e+01, 1.7834e+02, -2.4180e+01, 2.4574e+02, -1.0142e+01, -4.2740e+02
3.69407347e+02, -3.4310e+01, 1.7882e+02, -2.4115e+01, 2.4589e+02, -1.0195e+01, -4.2707e+02
3.79531028e+02, -3.4300e+01, 1.7957e+02, -2.3810e+01, 2.4479e+02, -1.0490e+01, -4.2522e+02
3.89932151e+02, -3.4287e+01, 1.7967e+02, -2.3683e+01, 2.4567e+02, -1.0604e+01, -4.2600e+02
4.00618319e+02, -3.4379e+01, 1.7937e+02, -2.3650e+01, 2.4569e+02, -1.0729e+01, -4.2632e+02
4.11597343e+02, -3.4512e+01, 1.7881e+02, -2.3438e+01, 2.4373e+02, -1.1074e+01, -4.2492e+02
4.22877249e+02, -3.4163e+01, 1.7949e+02, -2.3172e+01, 2.4442e+02, -1.0991e+01, -4.2493e+02
4.34466284e+02, -3.4238e+01, 1.7873e+02, -2.2979e+01, 2.4395e+02, -1.1259e+01, -4.2522e+02
4.46372918e+02, -3.4210e+01, 1.7987e+02, -2.2992e+01, 2.4416e+02, -1.1218e+01, -4.2429e+02
4.58605857e+02, -3.4117e+01, 1.7989e+02, -2.2741e+01, 2.4384e+02, -1.1375e+01, -4.2395e+02
4.71174041e+02, -3.4384e+01, 1.7964e+02, -2.2665e+01, 2.4301e+02, -1.1719e+01, -4.2337e+02
4.84086658e+02, -3.4324e+01, 1.7981e+02, -2.2447e+01, 2.4310e+02, -1.1877e+01, -4.2329e+02
4.97353149e+02, -3.4306e+01, 1.7981e+02, -2.2333e+01, 2.4228e+02, -1.1973e+01, -4.2247e+02
5.10983210e+02, -3.4168e+01, 1.8006e+02, -2.2172e+01, 2.4288e+02, -1.1997e+01, -4.2282e+02
5.24986806e+02, -3.4317e+01, 1.7897e+02, -2.1852e+01, 2.4209e+02, -1.2466e+01, -4.2311e+02
5.39374174e+02, -3.4207e+01, 1.7919e+02, -2.1876e+01, 2.4205e+02, -1.2331e+01, -4.2286e+02
5.54155829e+02, -3.4177e+01, 1.7941e+02, -2.1693e+01, 2.4142e+02, -1.2484e+01, -4.2201e+02
5.69342580e+02, -3.4290e+01, 1.8007e+02, -2.1517e+01, 2.4137e+02, -1.2772e+01, -4.2130e+02
5.84945526e+02, -3.4303e+01, 1.7903e+02, -2.1451e+01, 2.4117e+02, -1.2852e+01, -4.2214e+02
6.00976073e+02, -3.4169e+01, 1.7853e+02, -2.1170e+01, 2.4117e+02, -1.2999e+01, -4.2264e+02
