% Moku:Go Frequency Response Analyzer
% Channel 1, DC coupling, 10 Vpp range, amplitude 20 mVpp, offset -100.0 mV, phase 0.000 deg
% Channel 2, DC coupling, 10 Vpp range, amplitude 20 mVpp, offset 0.000 0 V, phase 0.000 deg
% Logarithmic sweep from 1.000000 Hz to 20.00000 MHz with 512 pts, dynamic amplitude mode off, measuring fundamental, normalization off
% Averaging time 2.00 ms, 1 cycles; Settling time 100 us, 1 cycles
% Acquired 2025-09-09 T 14:25:23 -0400
% Frequency (Hz), Channel 1 Magnitude (dBVpp), Channel 1 Phase (deg), Channel 2 Magnitude (dBVpp), Channel 2 Phase (deg), Math (Ch 1 / Ch 2) Magnitude (dBVpp), Math (Ch 1 / Ch 2) Phase (deg)
4.39774283e+02, -3.4197e+01, -1.8052e+02, -2.7205e+01, -1.1799e+02, -6.9921e+00, -6.2536e+01
4.54482913e+02, -3.4083e+01, -1.8132e+02, -2.7019e+01, -1.1890e+02, -7.0644e+00, -6.2422e+01
4.69683486e+02, -3.4107e+01, -1.7977e+02, -2.6820e+01, -1.1906e+02, -7.2870e+00, -6.0711e+01
4.85392455e+02, -3.4174e+01, -1.8052e+02, -2.6490e+01, -1.1828e+02, -7.6837e+00, -6.2239e+01
5.01626825e+02, -3.4244e+01, -1.8066e+02, -2.6393e+01, -1.1936e+02, -7.8511e+00, -6.1302e+01
5.18404166e+02, -3.4141e+01, -1.8132e+02, -2.6115e+01, -1.1928e+02, -8.0258e+00, -6.2040e+01
5.35742640e+02, -3.4306e+01, -1.8085e+02, -2.6131e+01, -1.1987e+02, -8.1745e+00, -6.0977e+01
5.53661015e+02, -3.4294e+01, -1.8049e+02, -2.5658e+01, -1.2075e+02, -8.6365e+00, -5.9737e+01
5.72178685e+02, -3.4169e+01, -1.8200e+02, -2.5362e+01, -1.2099e+02, -8.8076e+00, -6.1010e+01
5.91315694e+02, -3.4315e+01, -1.8056e+02, -2.5465e+01, -1.2086e+02, -8.8502e+00, -5.9709e+01
6.11092758e+02, -3.4183e+01, -1.8079e+02, -2.5043e+01, -1.2102e+02, -9.1400e+00, -5.9767e+01
6.31531282e+02, -3.4284e+01, -1.8107e+02, -2.4885e+01, -1.2137e+02, -9.3993e+00, -5.9701e+01
6.52653390e+02, -3.4216e+01, -1.8065e+02, -2.4530e+01, -1.2196e+02, -9.6860e+00, -5.8682e+01
6.74481945e+02, -3.4342e+01, -1.8173e+02, -2.4587e+01, -1.2226e+02, -9.7544e+00, -5.9474e+01
6.97040575e+02, -3.4174e+01, -1.8076e+02, -2.4241e+01, -1.2317e+02, -9.9336e+00, -5.7592e+01
7.20353698e+02, -3.4287e+01, -1.8092e+02, -2.4034e+01, -1.2299e+02, -1.0253e+01, -5.7930e+01
7.44446549e+02, -3.4273e+01, -1.8119e+02, -2.3977e+01, -1.2410e+02, -1.0296e+01, -5.7090e+01
7.69345205e+02, -3.4297e+01, -1.8109e+02, -2.3785e+01, -1.2418e+02, -1.0512e+01, -5.6905e+01
7.95076619e+02, -3.4314e+01, -1.8072e+02, -2.3549e+01, -1.2437e+02, -1.0765e+01, -5.6349e+01
8.21668642e+02, -3.4099e+01, -1.8080e+02, -2.3364e+01, -1.2488e+02, -1.0735e+01, -5.5920e+01
8.49150058e+02, -3.4111e+01, -1.8120e+02, -2.2891e+01, -1.2571e+02, -1.1219e+01, -5.5483e+01
8.77550614e+02, -3.4265e+01, -1.8172e+02, -2.2829e+01, -1.2632e+02, -1.1436e+01, -5.5405e+01
9.06901051e+02, -3.4314e+01, -1.8091e+02, -2.2753e+01, -1.2627e+02, -1.1561e+01, -5.4639e+01
9.37233138e+02, -3.4267e+01, -1.8062e+02, -2.2551e+01, -1.2713e+02, -1.1716e+01, -5.3486e+01
9.68579708e+02, -3.4264e+01, -1.8149e+02, -2.2325e+01, -1.2764e+02, -1.1939e+01, -5.3850e+01
1.00097469e+03, -3.4273e+01, -1.8214e+02, -2.2101e+01, -1.2875e+02, -1.2172e+01, -5.3381e+01
1.03445315e+03, -3.4292e+01, -1.8122e+02, -2.1935e+01, -1.2851e+02, -1.2357e+01, -5.2715e+01
1.06905133e+03, -3.4223e+01, -1.8166e+02, -2.1758e+01, -1.2900e+02, -1.2466e+01, -5.2655e+01
1.10480667e+03, -3.4177e+01, -1.8168e+02, -2.1620e+01, -1.2946e+02, -1.2557e+01, -5.2226e+01
1.14175789e+03, -3.4300e+01, -1.8265e+02, -2.1422e+01, -1.2973e+02, -1.2878e+01, -5.2921e+01
1.17994496e+03, -3.4248e+01, -1.8165e+02, -2.1241e+01, -1.3089e+02, -1.3007e+01, -5.0761e+01
1.21940924e+03, -3.4265e+01, -1.8190e+02, -2.0962e+01, -1.3135e+02, -1.3303e+01, -5.0553e+01
1.26019343e+03, -3.4219e+01, -1.8171e+02, -2.0853e+01, -1.3152e+02, -1.3366e+01, -5.0193e+01
1.30234169e+03, -3.4182e+01, -1.8194e+02, -2.0742e+01, -1.3236e+02, -1.3439e+01, -4.9580e+01
1.34589963e+03, -3.4242e+01, -1.8172e+02, -2.0600e+01, -1.3234e+02, -1.3642e+01, -4.9387e+01
1.39091440e+03, -3.4229e+01, -1.8192e+02, -2.0312e+01, -1.3357e+02, -1.3917e+01, -4.8352e+01
1.43743473e+03, -3.4223e+01, -1.8219e+02, -2.0175e+01, -1.3403e+02, -1.4048e+01, -4.8161e+01
1.48551098e+03, -3.4225e+01, -1.8165e+02, -1.9960e+01, -1.3472e+02, -1.4265e+01, -4.6930e+01
1.53519517e+03, -3.4208e+01, -1.8237e+02, -1.9846e+01, -1.3499e+02, -1.4362e+01, -4.7381e+01
1.58654110e+03, -3.4296e+01, -1.8242e+02, -1.9649e+01, -1.3576e+02, -1.4646e+01, -4.6661e+01
1.63960433e+03, -3.4323e+01, -1.8306e+02, -1.9434e+01, -1.3693e+02, -1.4889e+01, -4.6127e+01
1.69444231e+03, -3.4258e+01, -1.8285e+02, -1.9298e+01, -1.3720e+02, -1.4961e+01, -4.5648e+01
1.75111440e+03, -3.4211e+01, -1.8270e+02, -1.9212e+01, -1.3781e+02, -1.4999e+01, -4.4890e+01
1.80968193e+03, -3.4186e+01, -1.8295e+02, -1.8998e+01, -1.3866e+02, -1.5188e+01, -4.4289e+01
1.87020830e+03, -3.4134e+01, -1.8301e+02, -1.8856e+01, -1.3891e+02, -1.5278e+01, -4.4097e+01
1.93275903e+03, -3.4193e+01, -1.8262e+02, -1.8676e+01, -1.3975e+02, -1.5517e+01, -4.2874e+01
1.99740182e+03, -3.4203e+01, -1.8229e+02, -1.8503e+01, -1.4087e+02, -1.5700e+01, -4.1425e+01
2.06420665e+03, -3.4177e+01, -1.8330e+02, -1.8289e+01, -1.4147e+02, -1.5889e+01, -4.1826e+01
2.13324582e+03, -3.4298e+01, -1.8299e+02, -1.8177e+01, -1.4228e+02, -1.6121e+01, -4.0708e+01
2.20459406e+03, -3.4191e+01, -1.8300e+02, -1.7952e+01, -1.4301e+02, -1.6240e+01, -3.9981e+01
2.27832861e+03, -3.4242e+01, -1.8368e+02, -1.7793e+01, -1.4390e+02, -1.6449e+01, -3.9780e+01
2.35452928e+03, -3.4156e+01, -1.8416e+02, -1.7673e+01, -1.4453e+02, -1.6483e+01, -3.9635e+01
2.43327854e+03, -3.4181e+01, -1.8429e+02, -1.7546e+01, -1.4541e+02, -1.6635e+01, -3.8875e+01
2.51466164e+03, -3.4138e+01, -1.8396e+02, -1.7382e+01, -1.4641e+02, -1.6757e+01, -3.7547e+01
2.59876667e+03, -3.4261e+01, -1.8445e+02, -1.7217e+01, -1.4706e+02, -1.7044e+01, -3.7383e+01
2.68568466e+03, -3.4171e+01, -1.8434e+02, -1.7071e+01, -1.4803e+02, -1.7101e+01, -3.6312e+01
2.77550970e+03, -3.4115e+01, -1.8432e+02, -1.6922e+01, -1.4895e+02, -1.7193e+01, -3.5370e+01
2.86833901e+03, -3.4099e+01, -1.8417e+02, -1.6779e+01, -1.4979e+02, -1.7320e+01, -3.4383e+01
2.96427308e+03, -3.4100e+01, -1.8500e+02, -1.6607e+01, -1.5086e+02, -1.7493e+01, -3.4149e+01
3.06341575e+03, -3.4109e+01, -1.8511e+02, -1.6497e+01, -1.5173e+02, -1.7612e+01, -3.3384e+01
3.16587433e+03, -3.4106e+01, -1.8501e+02, -1.6355e+01, -1.5289e+02, -1.7751e+01, -3.2115e+01
3.27175973e+03, -3.4067e+01, -1.8556e+02, -1.6186e+01, -1.5384e+02, -1.7881e+01, -3.1714e+01
3.38118655e+03, -3.4098e+01, -1.8620e+02, -1.6083e+01, -1.5498e+02, -1.8015e+01, -3.1220e+01
3.49427325e+03, -3.4132e+01, -1.8552e+02, -1.5945e+01, -1.5597e+02, -1.8187e+01, -2.9544e+01
3.61114223e+03, -3.4122e+01, -1.8615e+02, -1.5798e+01, -1.5696e+02, -1.8324e+01, -2.9182e+01
3.73192000e+03, -3.4031e+01, -1.8644e+02, -1.5686e+01, -1.5804e+02, -1.8344e+01, -2.8404e+01
3.85673728e+03, -3.4069e+01, -1.8622e+02, -1.5562e+01, -1.5917e+02, -1.8506e+01, -2.7045e+01
3.98572918e+03, -3.4145e+01, -1.8682e+02, -1.5454e+01, -1.6055e+02, -1.8690e+01, -2.6267e+01
4.11903533e+03, -3.4064e+01, -1.8707e+02, -1.5332e+01, -1.6160e+02, -1.8732e+01, -2.5467e+01
4.25680002e+03, -3.4081e+01, -1.8720e+02, -1.5221e+01, -1.6288e+02, -1.8860e+01, -2.4321e+01
4.39917237e+03, -3.4032e+01, -1.8786e+02, -1.5100e+01, -1.6407e+02, -1.8932e+01, -2.3789e+01
4.54630648e+03, -3.4035e+01, -1.8813e+02, -1.5020e+01, -1.6537e+02, -1.9015e+01, -2.2760e+01
4.69836162e+03, -3.4039e+01, -1.8838e+02, -1.4873e+01, -1.6671e+02, -1.9166e+01, -2.1668e+01
4.85550237e+03, -3.4032e+01, -1.8858e+02, -1.4783e+01, -1.6796e+02, -1.9249e+01, -2.0622e+01
5.01789884e+03, -3.4019e+01, -1.8890e+02, -1.4726e+01, -1.6930e+02, -1.9293e+01, -1.9601e+01
5.18572679e+03, -3.4060e+01, -1.8889e+02, -1.4617e+01, -1.7074e+02, -1.9443e+01, -1.8159e+01
5.35916789e+03, -3.4051e+01, -1.8975e+02, -1.4536e+01, -1.7210e+02, -1.9516e+01, -1.7649e+01
5.53840988e+03, -3.4037e+01, -1.9014e+02, -1.4449e+01, -1.7345e+02, -1.9588e+01, -1.6692e+01
5.72364678e+03, -3.4038e+01, -1.9054e+02, -1.4343e+01, -1.7516e+02, -1.9695e+01, -1.5378e+01
5.91507908e+03, -3.3967e+01, -1.9092e+02, -1.4324e+01, -1.7640e+02, -1.9643e+01, -1.4524e+01
6.11291400e+03, -3.3997e+01, -1.9128e+02, -1.4219e+01, -1.7803e+02, -1.9779e+01, -1.3251e+01
6.31736567e+03, -3.4029e+01, -1.9164e+02, -1.4166e+01, -1.7961e+02, -1.9863e+01, -1.2024e+01
6.52865542e+03, -3.3993e+01, -1.9261e+02, -1.4118e+01, -1.8111e+02, -1.9874e+01, -1.1505e+01
6.74701192e+03, -3.4058e+01, -1.9267e+02, -1.4052e+01, -1.8271e+02, -2.0006e+01, -9.9569e+00
6.97267155e+03, -3.3977e+01, -1.9311e+02, -1.4010e+01, -1.8437e+02, -1.9967e+01, -8.7361e+00
7.20587857e+03, -3.3972e+01, -1.9385e+02, -1.3975e+01, -1.8599e+02, -1.9997e+01, -7.8571e+00
7.44688539e+03, -3.3969e+01, -1.9423e+02, -1.3951e+01, -1.8767e+02, -2.0018e+01, -6.5646e+00
7.69595289e+03, -3.4037e+01, -1.9472e+02, -1.3925e+01, -1.8931e+02, -2.0112e+01, -5.4156e+00
7.95335067e+03, -3.4078e+01, -1.9488e+02, -1.3900e+01, -1.9096e+02, -2.0178e+01, -3.9206e+00
8.21935734e+03, -3.4073e+01, -1.9596e+02, -1.3884e+01, -1.9285e+02, -2.0189e+01, -3.1036e+00
8.49426083e+03, -3.4108e+01, -1.9683e+02, -1.3878e+01, -1.9472e+02, -2.0230e+01, -2.1147e+00
8.77835871e+03, -3.4115e+01, -1.9714e+02, -1.3876e+01, -1.9652e+02, -2.0239e+01, -6.1312e-01
9.07195848e+03, -3.4053e+01, -1.9789e+02, -1.3876e+01, -1.9826e+02, -2.0177e+01, 3.7549e-01
9.37537795e+03, -3.4129e+01, -1.9860e+02, -1.3899e+01, -1.9994e+02, -2.0230e+01, 1.3335e+00
9.68894555e+03, -3.4088e+01, -1.9861e+02, -1.3912e+01, -2.0178e+02, -2.0176e+01, 3.1615e+00
1.00130007e+04, -3.4111e+01, -1.9999e+02, -1.3912e+01, -2.0379e+02, -2.0200e+01, 3.7954e+00
1.03478941e+04, -3.4131e+01, -2.0039e+02, -1.3991e+01, -2.0551e+02, -2.0140e+01, 5.1258e+00
1.06939884e+04, -3.4142e+01, -2.0136e+02, -1.4016e+01, -2.0754e+02, -2.0126e+01, 6.1854e+00
1.10516580e+04, -3.4184e+01, -2.0164e+02, -1.4056e+01, -2.0914e+02, -2.0127e+01, 7.4977e+00
1.14212903e+04, -3.4168e+01, -2.0339e+02, -1.4092e+01, -2.1139e+02, -2.0076e+01, 8.0026e+00
1.18032852e+04, -3.4239e+01, -2.0287e+02, -1.4180e+01, -2.1308e+02, -2.0059e+01, 1.0210e+01
1.21980562e+04, -3.4127e+01, -2.0362e+02, -1.4144e+01, -2.1480e+02, -1.9983e+01, 1.1176e+01
1.26060307e+04, -3.4518e+01, -2.0379e+02, -1.4498e+01, -2.1643e+02, -2.0021e+01, 1.2641e+01
1.30276503e+04, -3.4209e+01, -2.0597e+02, -1.4322e+01, -2.1895e+02, -1.9887e+01, 1.2975e+01
1.34633713e+04, -3.4289e+01, -2.0669e+02, -1.4390e+01, -2.2144e+02, -1.9899e+01, 1.4759e+01
1.39136653e+04, -3.4248e+01, -2.0762e+02, -1.4444e+01, -2.2309e+02, -1.9804e+01, 1.5467e+01
1.43790199e+04, -3.4269e+01, -2.0877e+02, -1.4566e+01, -2.2526e+02, -1.9703e+01, 1.6493e+01
1.48599386e+04, -3.4303e+01, -2.0951e+02, -1.4651e+01, -2.2733e+02, -1.9651e+01, 1.7823e+01
1.53569420e+04, -3.4339e+01, -2.1064e+02, -1.4768e+01, -2.2944e+02, -1.9570e+01, 1.8798e+01
1.58705682e+04, -3.4323e+01, -2.1169e+02, -1.4875e+01, -2.3150e+02, -1.9449e+01, 1.9814e+01
1.64013730e+04, -3.4370e+01, -2.1298e+02, -1.4984e+01, -2.3383e+02, -1.9386e+01, 2.0853e+01
1.69499311e+04, -3.4452e+01, -2.1402e+02, -1.5134e+01, -2.3588e+02, -1.9318e+01, 2.1864e+01
1.75168362e+04, -3.4487e+01, -2.1504e+02, -1.5272e+01, -2.3811e+02, -1.9216e+01, 2.3068e+01
1.81027018e+04, -3.4496e+01, -2.1589e+02, -1.5372e+01, -2.4035e+02, -1.9124e+01, 2.4462e+01
1.87081623e+04, -3.4566e+01, -2.1721e+02, -1.5472e+01, -2.4276e+02, -1.9094e+01, 2.5546e+01
1.93338729e+04, -3.4540e+01, -2.1860e+02, -1.5643e+01, -2.4490e+02, -1.8897e+01, 2.6299e+01
1.99805110e+04, -3.4649e+01, -2.2001e+02, -1.5794e+01, -2.4722e+02, -1.8855e+01, 2.7208e+01
2.06487764e+04, -3.4672e+01, -2.2076e+02, -1.5977e+01, -2.4925e+02, -1.8695e+01, 2.8487e+01
2.13393925e+04, -3.4729e+01, -2.2269e+02, -1.6125e+01, -2.5182e+02, -1.8603e+01, 2.9130e+01
2.20531069e+04, -3.4795e+01, -2.2376e+02, -1.6292e+01, -2.5394e+02, -1.8503e+01, 3.0176e+01
2.27906921e+04, -3.4825e+01, -2.2574e+02, -1.6474e+01, -2.5658e+02, -1.8351e+01, 3.0840e+01
2.35529464e+04, -3.4866e+01, -2.2669e+02, -1.6717e+01, -2.5901e+02, -1.8150e+01, 3.2318e+01
2.43406950e+04, -3.4949e+01, -2.2836e+02, -1.6833e+01, -2.6151e+02, -1.8116e+01, 3.3156e+01
2.51547906e+04, -3.5067e+01, -2.2874e+02, -1.7110e+01, -2.6347e+02, -1.7958e+01, 3.4724e+01
2.59961142e+04, -3.5120e+01, -2.3171e+02, -1.7266e+01, -2.6668e+02, -1.7854e+01, 3.4974e+01
2.68655767e+04, -3.5123e+01, -2.3289e+02, -1.7470e+01, -2.6906e+02, -1.7652e+01, 3.6174e+01
2.77641190e+04, -3.5303e+01, -2.3476e+02, -1.7720e+01, -2.7177e+02, -1.7582e+01, 3.7008e+01
2.86927139e+04, -3.5361e+01, -2.3626e+02, -1.7971e+01, -2.7448e+02, -1.7390e+01, 3.8224e+01
2.96523665e+04, -3.5398e+01, -2.3809e+02, -1.8226e+01, -2.7712e+02, -1.7172e+01, 3.9026e+01
3.06441155e+04, -3.5572e+01, -2.3997e+02, -1.8510e+01, -2.7982e+02, -1.7062e+01, 3.9856e+01
3.16690343e+04, -3.5667e+01, -2.4201e+02, -1.8762e+01, -2.8262e+02, -1.6905e+01, 4.0606e+01
3.27282325e+04, -3.5769e+01, -2.4375e+02, -1.9066e+01, -2.8544e+02, -1.6703e+01, 4.1691e+01
3.38228564e+04, -3.5950e+01, -2.4561e+02, -1.9383e+01, -2.8828e+02, -1.6567e+01, 4.2663e+01
3.49540910e+04, -3.6040e+01, -2.4742e+02, -1.9653e+01, -2.9105e+02, -1.6387e+01, 4.3628e+01
3.61231607e+04, -3.6158e+01, -2.4944e+02, -1.9977e+01, -2.9404e+02, -1.6181e+01, 4.4598e+01
3.73313310e+04, -3.6302e+01, -2.5176e+02, -2.0332e+01, -2.9709e+02, -1.5969e+01, 4.5329e+01
3.85799095e+04, -3.6497e+01, -2.5396e+02, -2.0679e+01, -2.9980e+02, -1.5817e+01, 4.5843e+01
3.98702479e+04, -3.6615e+01, -2.5542e+02, -2.1011e+01, -3.0261e+02, -1.5604e+01, 4.7193e+01
4.12037427e+04, -3.6800e+01, -2.5738e+02, -2.1461e+01, -3.0587e+02, -1.5339e+01, 4.8488e+01
4.25818374e+04, -3.7003e+01, -2.5971e+02, -2.1841e+01, -3.0841e+02, -1.5162e+01, 4.8699e+01
4.40060236e+04, -3.7153e+01, -2.6148e+02, -2.2257e+01, -3.1158e+02, -1.4896e+01, 5.0101e+01
4.54778430e+04, -3.7393e+01, -2.6403e+02, -2.2634e+01, -3.1406e+02, -1.4759e+01, 5.0031e+01
4.69988887e+04, -3.7581e+01, -2.6604e+02, -2.3103e+01, -3.1738e+02, -1.4478e+01, 5.1345e+01
4.85708070e+04, -3.7774e+01, -2.6822e+02, -2.3537e+01, -3.2031e+02, -1.4238e+01, 5.2091e+01
5.01952996e+04, -3.7937e+01, -2.7042e+02, -2.3985e+01, -3.2309e+02, -1.3952e+01, 5.2672e+01
5.18741246e+04, -3.8157e+01, -2.7253e+02, -2.4484e+01, -3.2573e+02, -1.3673e+01, 5.3205e+01
5.36090994e+04, -3.8381e+01, -2.7417e+02, -2.4963e+01, -3.2852e+02, -1.3417e+01, 5.4351e+01
5.54021020e+04, -3.8619e+01, -2.7665e+02, -2.5470e+01, -3.3122e+02, -1.3149e+01, 5.4565e+01
5.72550731e+04, -3.8837e+01, -2.7933e+02, -2.5962e+01, -3.3404e+02, -1.2875e+01, 5.4712e+01
5.91700183e+04, -3.9046e+01, -2.8142e+02, -2.6485e+01, -3.3634e+02, -1.2562e+01, 5.4925e+01
6.11490106e+04, -3.9323e+01, -2.8366e+02, -2.6971e+01, -3.3956e+02, -1.2352e+01, 5.5906e+01
6.31941920e+04, -3.9543e+01, -2.8589e+02, -2.7589e+01, -3.4180e+02, -1.1954e+01, 5.5906e+01
6.53077762e+04, -3.9811e+01, -2.8857e+02, -2.8121e+01, -3.4420e+02, -1.1690e+01, 5.5626e+01
6.74920511e+04, -4.0016e+01, -2.9073e+02, -2.8586e+01, -3.4686e+02, -1.1429e+01, 5.6131e+01
6.97493809e+04, -4.0365e+01, -2.9304e+02, -2.9205e+01, -3.4933e+02, -1.1160e+01, 5.6290e+01
7.20822091e+04, -4.0622e+01, -2.9569e+02, -2.9766e+01, -3.5130e+02, -1.0856e+01, 5.5611e+01
7.44930607e+04, -4.0862e+01, -2.9762e+02, -3.0273e+01, -3.5402e+02, -1.0589e+01, 5.6397e+01
7.69845454e+04, -4.1159e+01, -3.0011e+02, -3.0810e+01, -3.5635e+02, -1.0349e+01, 5.6237e+01
7.95593599e+04, -4.1479e+01, -3.0304e+02, -3.1335e+01, -3.5860e+02, -1.0143e+01, 5.5558e+01
8.22202913e+04, -4.1759e+01, -3.0528e+02, -3.1916e+01, -3.6078e+02, -9.8428e+00, 5.5503e+01
8.49702198e+04, -4.2081e+01, -3.0826e+02, -3.2406e+01, -3.6256e+02, -9.6743e+00, 5.4299e+01
8.78121220e+04, -4.2391e+01, -3.1022e+02, -3.2996e+01, -3.6502e+02, -9.3951e+00, 5.4804e+01
9.07490742e+04, -4.2642e+01, -3.1307e+02, -3.3633e+01, -3.6779e+02, -9.0085e+00, 5.4713e+01
9.37842552e+04, -4.2963e+01, -3.1541e+02, -3.4118e+01, -3.6960e+02, -8.8446e+00, 5.4194e+01
9.69209504e+04, -4.3247e+01, -3.1811e+02, -3.4639e+01, -3.7205e+02, -8.6086e+00, 5.3945e+01
1.00162555e+05, -4.3626e+01, -3.2072e+02, -3.5231e+01, -3.7476e+02, -8.3948e+00, 5.4041e+01
1.03512578e+05, -4.3862e+01, -3.2354e+02, -3.5767e+01, -3.7685e+02, -8.0951e+00, 5.3309e+01
1.06974646e+05, -4.4243e+01, -3.2587e+02, -3.6323e+01, -3.7926e+02, -7.9203e+00, 5.3388e+01
1.10552505e+05, -4.4606e+01, -3.2969e+02, -3.6838e+01, -3.8197e+02, -7.7673e+00, 5.2275e+01
1.14250029e+05, -4.4878e+01, -3.3208e+02, -3.7326e+01, -3.8397e+02, -7.5513e+00, 5.1896e+01
1.18071219e+05, -4.5164e+01, -3.3508e+02, -3.7970e+01, -3.8620e+02, -7.1942e+00, 5.1125e+01
1.22020213e+05, -4.5554e+01, -3.3838e+02, -3.8546e+01, -3.8883e+02, -7.0086e+00, 5.0449e+01
1.26101284e+05, -4.5972e+01, -3.4118e+02, -3.9190e+01, -3.9147e+02, -6.7816e+00, 5.0299e+01
1.30318851e+05, -4.6283e+01, -3.4430e+02, -4.0096e+01, -3.9840e+02, -6.1866e+00, 5.4094e+01
1.34677477e+05, -4.6526e+01, -3.4739e+02, -4.0195e+01, -3.9659e+02, -6.3302e+00, 4.9201e+01
1.39181881e+05, -4.6751e+01, -3.5088e+02, -4.0728e+01, -3.9930e+02, -6.0225e+00, 4.8424e+01
1.43836939e+05, -4.7297e+01, -3.5448e+02, -4.1334e+01, -4.0328e+02, -5.9632e+00, 4.8804e+01
1.48647690e+05, -4.7534e+01, -3.5895e+02, -4.1784e+01, -4.0450e+02, -5.7504e+00, 4.5554e+01
1.53619340e+05, -4.8013e+01, -3.6249e+02, -4.2405e+01, -4.0882e+02, -5.6080e+00, 4.6329e+01
1.58757271e+05, -4.8395e+01, -3.6549e+02, -4.3021e+01, -4.1109e+02, -5.3736e+00, 4.5590e+01
1.64067045e+05, -4.8850e+01, -3.6903e+02, -4.3617e+01, -4.1481e+02, -5.2328e+00, 4.5773e+01
1.69554409e+05, -4.9192e+01, -3.7348e+02, -4.4168e+01, -4.1844e+02, -5.0241e+00, 4.4961e+01
1.75225302e+05, -4.9590e+01, -3.7755e+02, -4.4653e+01, -4.2133e+02, -4.9372e+00, 4.3789e+01
1.81085863e+05, -4.9774e+01, -3.8288e+02, -4.5290e+01, -4.2409e+02, -4.4838e+00, 4.1212e+01
1.87142436e+05, -5.0245e+01, -3.8671e+02, -4.5808e+01, -4.2813e+02, -4.4372e+00, 4.1418e+01
1.93401576e+05, -5.0713e+01, -3.9102e+02, -4.6441e+01, -4.3200e+02, -4.2724e+00, 4.0985e+01
1.99870059e+05, -5.1140e+01, -3.9565e+02, -4.7071e+01, -4.3614e+02, -4.0694e+00, 4.0487e+01
2.06554885e+05, -5.1615e+01, -4.0070e+02, -4.7707e+01, -4.3947e+02, -3.9077e+00, 3.8764e+01
2.13463291e+05, -5.2090e+01, -4.0510e+02, -4.8416e+01, -4.4343e+02, -3.6737e+00, 3.8331e+01
2.20602755e+05, -5.2476e+01, -4.1160e+02, -4.9055e+01, -4.4852e+02, -3.4215e+00, 3.6921e+01
2.27981004e+05, -5.2922e+01, -4.1541e+02, -4.9773e+01, -4.5208e+02, -3.1489e+00, 3.6671e+01
2.35606026e+05, -5.3531e+01, -4.2157e+02, -5.0243e+01, -4.5579e+02, -3.2881e+00, 3.4221e+01
2.43486072e+05, -5.4180e+01, -4.2719e+02, -5.0828e+01, -4.6009e+02, -3.3517e+00, 3.2903e+01
2.51629674e+05, -5.4470e+01, -4.3271e+02, -5.1540e+01, -4.6446e+02, -2.9301e+00, 3.1747e+01
2.60045645e+05, -5.5341e+01, -4.3862e+02, -5.2344e+01, -4.6872e+02, -2.9973e+00, 3.0094e+01
2.68743096e+05, -5.5671e+01, -4.4408e+02, -5.3001e+01, -4.7490e+02, -2.6698e+00, 3.0821e+01
2.77731441e+05, -5.6323e+01, -4.5223e+02, -5.3770e+01, -4.7913e+02, -2.5538e+00, 2.6898e+01
2.87020408e+05, -5.6814e+01, -4.5769e+02, -5.4457e+01, -4.8431e+02, -2.3569e+00, 2.6622e+01
2.96620053e+05, -5.7885e+01, -4.6323e+02, -5.5372e+01, -4.8743e+02, -2.5137e+00, 2.4195e+01
3.06540766e+05, -5.8760e+01, -4.7064e+02, -5.6135e+01, -4.9250e+02, -2.6247e+00, 2.1857e+01
3.16793287e+05, -5.9258e+01, -4.7759e+02, -5.6555e+01, -4.9716e+02, -2.7025e+00, 1.9568e+01
3.27388711e+05, -6.0385e+01, -4.8367e+02, -5.7829e+01, -5.0322e+02, -2.5562e+00, 1.9549e+01
3.38338509e+05, -6.1110e+01, -4.9043e+02, -5.8528e+01, -5.0857e+02, -2.5821e+00, 1.8147e+01
3.49654532e+05, -6.1807e+01, -4.9966e+02, -5.9573e+01, -5.1730e+02, -2.2340e+00, 1.7639e+01
3.61349029e+05, -6.2747e+01, -5.0756e+02, -6.0013e+01, -5.2116e+02, -2.7334e+00, 1.3598e+01
3.73434659e+05, -6.3738e+01, -5.0786e+02, -6.2073e+01, -5.2074e+02, -1.6652e+00, 1.2885e+01
3.85924503e+05, -6.4814e+01, -5.1880e+02, -6.1844e+01, -5.3371e+02, -2.9695e+00, 1.4912e+01
3.98832081e+05, -6.5817e+01, -5.2633e+02, -6.5660e+01, -5.3026e+02, -1.5702e-01, 3.9369e+00
4.12171364e+05, -6.6189e+01, -5.3627e+02, -6.4095e+01, -5.4730e+02, -2.0943e+00, 1.1029e+01
4.25956790e+05, -6.7443e+01, -5.4102e+02, -6.5928e+01, -5.3749e+02, -1.5153e+00, -3.5242e+00
4.40203282e+05, -6.8139e+01, -5.4704e+02, -6.5161e+01, -5.4271e+02, -2.9779e+00, -4.3313e+00
4.54926261e+05, -7.0027e+01, -5.5587e+02, -6.7035e+01, -5.5574e+02, -2.9917e+00, -1.2639e-01
4.70141662e+05, -7.0868e+01, -5.6393e+02, -6.9137e+01, -5.6916e+02, -1.7307e+00, 5.2278e+00
4.85865955e+05, -6.9910e+01, -5.7305e+02, -6.8618e+01, -5.6724e+02, -1.2925e+00, -5.8173e+00
5.02116161e+05, -6.8124e+01, -5.5309e+02, -6.6322e+01, -5.5854e+02, -1.8013e+00, 5.4482e+00
5.18909868e+05, -7.3048e+01, -5.7853e+02, -7.1384e+01, -5.8058e+02, -1.6637e+00, 2.0500e+00
